LensID,Title,true_category,predicted_one,confidence_one,predicted_two,confidence_two
133-861-879-641-770,Methods and systems for testing parallel queues,Other,Other,1.0,Metal Textiles,0.0
121-866-989-020-294,METHOD FOR TESTING IN-VEHICLE RADIO BROADCAST RECEIVER DEVICE,Other,Other,1.0,Metal Textiles,0.0
175-245-707-993-635,"HIGH CAPACITY ELECTROACTIVE PARTICLES, AND ELECTRODES AND BATTERIES COMPRISING THE SAME",Other,Other,1.0,Metal Textiles,0.0
014-409-512-850-976,AI BASED CALL PROCESSING SYSTEM AND METHOD THEREFORE,Other,Other,1.0,Metal Textiles,0.0
037-244-095-811-264,HIGH-PRESSURE GAS DISCHARGE LAMP,Other,Other,0.98,Metal Textiles,0.005
152-018-178-449-76X,CATALYST SYSTEM AND PROCESS FOR PREPARING DIMETHYL ETHER,Other,Other,0.96,Metal Textiles,0.01
018-291-638-944-892,REAL TIME VIDEO STABILIZATION,Other,Other,1.0,Metal Textiles,0.0
148-819-413-800-288,IMMUTABLE VEHICLE HEALTH RECORD SYSTEM AND METHOD,Other,Other,0.98,Metal Textiles,0.005
058-388-015-763-325,Photodetector and method to operate it,Other,Other,1.0,Metal Textiles,0.0
119-288-331-701-057,Curation of custom workflows using multiple cameras,Other,Other,0.98,Metal Textiles,0.005
104-736-432-337-92X,CERAMIC PREFORM AND METHOD,Other,Mineral Textiles,0.95,Other,0.03
072-450-629-379-944,RECOVERY OF SODA FROM BAUXITE RESIDUE,Other,Other,1.0,Metal Textiles,0.0
168-208-706-064-15X,Touchless testing platform,Other,Other,1.0,Metal Textiles,0.0
003-098-716-518-823,A PREFABRICATED WHITE CHAMBER STRUCTURE,Other,Other,0.98,Metal Textiles,0.005
130-566-830-004-163,BIO-OIL UPGRADING PROCESS,Other,Other,0.95,Mineral Textiles,0.05
182-948-760-809-117,"XR health platform, system and method",Other,Other,1.0,Metal Textiles,0.0
036-423-099-103-289,TYRE FOR VEHICLE WHEELS,Other,Other,0.95,Metal Textiles,0.01
061-706-172-940-961,IMPROVED COPOLYETHERESTER,Other,Synthetic Textiles,0.95,Other,0.02
160-612-585-543-990,STYLUS,Other,Other,1.0,Metal Textiles,0.0
183-353-702-585-390,Exhaust gas purifying catalyst and exhaust gas purifying device therewith for vehicle,Other,Other,0.98,Metal Textiles,0.005
051-415-993-014-727,Surface light source device,Other,Other,1.0,Metal Textiles,0.0
108-308-288-956-068,IPU BASED OPERATORS,Other,Other,1.0,Metal Textiles,0.0
166-884-551-544-546,HIERARCHICALLY ORDERED POROUS OXIDES,Other,Other,0.9,Mineral Textiles,0.05
074-534-783-123-905,TIRE HAVING A COLORED SURFACE,Other,Other,0.98,Metal Textiles,0.005
109-278-844-382-117,Flux-cored wire for gas-flow-shielded welding,Other,Other,0.95,Metal Textiles,0.03
153-613-312-320-151,UE REPORTING OF TIME VARYING ML CAPABILITY,Other,Other,0.98,Metal Textiles,0.005
151-044-609-286-046,SEMI-SUBMERSIBLE OFFSHORE STRUCTURE,Other,Other,1.0,Metal Textiles,0.0
162-249-897-104-419,LEAD-FREE GLASSES,Other,Other,0.95,Mineral Textiles,0.05
172-416-926-094-327,MODULAR CAMERA,Other,Other,0.98,Metal Textiles,0.005
058-925-769-130-816,"Bit stream separating and merging system, apparatus, method and computer program product",Other,Other,0.992,Metal Textiles,0.002
111-952-183-921-198,Fuel cell system,Other,Other,0.99,Mineral Textiles,0.004
049-424-370-717-445,Touchless testing platform,Other,Other,1.0,Metal Textiles,0.0
062-770-629-808-139,System and method for remote expert-system medical device programming,Other,Other,0.99,Mineral Textiles,0.004
182-078-162-673-233,POWER MODULATOR AND METHOD OF OPERATING A POWER MODULATOR,Other,Other,0.996,Metal Textiles,0.001
107-509-126-628-648,VRDS 4D MEDICAL IMAGE PROCESSING METHOD AND PRODUCT,Other,Other,1.0,Metal Textiles,0.0
184-932-569-477-00X,CURATION OF CUSTOM WORKFLOWS USING MULTIPLE CAMERAS,Other,Other,1.0,Metal Textiles,0.0
030-844-415-563-058,METHOD OF OPERATING A FIXED BED DRY BOTTOM GASIFIER,Other,Other,0.98,Metal Textiles,0.005
167-071-338-743-878,ROR GAMMA (RORY) MODULATORS,Other,Other,1.0,Metal Textiles,0.0
110-138-305-957-912,DEVICE AND METHOD FOR DETECTING AN APPROACH OF A TOOL TO A WORKPIECE,Other,Other,1.0,Metal Textiles,0.0
186-817-607-099-679,LIGHT EMITTING DEVICE PACKAGE,Other,Other,1.0,Metal Textiles,0.0
151-930-887-942-513,METHODS AND SYSTEMS FOR AUTOMATED SOFTWARE TESTING,Other,Other,0.98,Metal Textiles,0.005
185-883-220-976-074,FIELDBUS ADAPTER AND METHOD OF USING FIELDBUS ADAPTER,Other,Other,1.0,Metal Textiles,0.0
013-400-174-611-691,CURATION OF CUSTOM WORKFLOWS USING MULTIPLE CAMERAS,Other,Other,1.0,Metal Textiles,0.0
143-801-556-675-923,DIGITAL X-RAY IMAGE DETECTOR,Other,Other,0.98,Metal Textiles,0.005
116-175-005-879-466,Data storage apparatus and method allocating sets of data,Other,Other,1.0,Metal Textiles,0.0
026-396-891-973-655,Ferroelectric ceramic material.,Other,Other,0.85,Mineral Textiles,0.08
184-809-488-547-244,IMAGING DEVICE,Other,Other,0.96,Metal Textiles,0.01
107-806-785-555-746,DIHYDROIMIDAZOTHIAZOLE DERIVATIVES,Other,Other,0.98,Metal Textiles,0.005
011-237-585-781-724,Photodetector and method to operate it,Other,Other,0.996,Metal Textiles,0.001
027-238-479-606-557,MICROBIAL SYSTEMS FOR PRODUCING COMMODITY CHEMICALS,Other,Other,1.0,Metal Textiles,0.0
075-789-287-135-983,SORTING DEVICE AND METHOD,Other,Other,0.98,Metal Textiles,0.005
082-311-674-417-500,"DEVICE, METHOD, AND PROGRAM FOR ESTIMATING BIORHYTHM",Other,Other,1.0,Metal Textiles,0.0
155-193-825-931-411,VALIDATING VALUE CARRIERS,Other,Other,1.0,Metal Textiles,0.0
029-286-137-183-178,Smart Facial Hair Grooming Device,Other,Other,0.98,Metal Textiles,0.005
080-730-810-879-472,"IMAGING OPTICAL SYSTEM, IMAGING SYSTEM, AND IMAGING APPARATUS",Other,Other,0.98,Metal Textiles,0.005
034-130-779-527-999,METHOD OF PRODUCING CERAMIC-FORMING METAL HYDROXIDE AND OXIDE POWDERS,Other,Other,0.95,Mineral Textiles,0.03
113-492-319-908-178,PROCESS FOR PREPARING AN ETHER HAVING TERTIARY ALKYL GROUP,Other,Other,1.0,Metal Textiles,0.0
005-475-336-256-773,METHOD AND APPARATUS FOR CHECKING TYRES FOR VEHICLE WHEELS,Other,Other,1.0,Metal Textiles,0.0
187-966-368-931-522,ATTRIBUTE THRESHOLD EVALUATION SCHEME,Other,Other,1.0,Metal Textiles,0.0
184-115-777-423-364,CELLULAR SYSTEM,Other,Other,1.0,Metal Textiles,0.0
025-457-006-600-515,MEDICAL RUBBER PRODUCT,Other,Other,0.95,Synthetic Textiles,0.02
026-689-474-296-373,Medical Platform,Other,Other,1.0,Metal Textiles,0.0
094-396-411-463-944,COMPRESSOR,Other,Other,1.0,Metal Textiles,0.0
167-364-426-341-616,MARKERS OF ACUTE MYELOID LEUKEMIA STEM CELLS,Other,Other,1.0,Metal Textiles,0.0
167-735-656-038-014,PHOTOVOLTAIC MODULE COOLING DEVICES,Other,Other,1.0,Metal Textiles,0.0
191-949-633-034-591,CELLULAR SYSTEM,Other,Other,1.0,Metal Textiles,0.0
028-813-660-967-589,PPAR MODULATORS,Other,Other,0.992,Metal Textiles,0.002
183-691-870-889-758,A METHOD AND APPARATUS FOR PRODUCING MICROCHIPS,Other,Other,1.0,Metal Textiles,0.0
024-479-810-130-287,SMART FACIAL HAIR GROOMING DEVICE,Other,Other,0.99,Mineral Textiles,0.004
079-648-503-085-308,A DECODER CIRCUIT,Other,Other,1.0,Metal Textiles,0.0
108-164-627-394-101,THIOUREA DERIVATIVES,Other,Other,1.0,Metal Textiles,0.0
186-946-018-718-460,SORTING APPARATUS AND METHOD,Other,Other,0.992,Metal Textiles,0.002
192-527-863-141-188,SYSTEMS AND METHODS FOR FACILITATING SECURE DUAL CUSTODY ACTIVITIES,Other,Other,1.0,Metal Textiles,0.0
020-436-395-491-580,Squad vs. squad video game,Other,Other,1.0,Metal Textiles,0.0
171-992-729-502-853,Attribute threshold evaluation scheme,Other,Other,1.0,Metal Textiles,0.0
178-443-172-657-673,FLASH DRYING SLUDGE DERIVED FUEL PROCESS,Other,Other,1.0,Metal Textiles,0.0
109-043-313-420-19X,Polymorphic codec system and method,Other,Other,1.0,Metal Textiles,0.0
067-668-298-815-73X,System for detecting an adapted image,Other,Other,0.992,Metal Textiles,0.002
039-119-221-422-906,Optical fiber cable,Other,Mineral Textiles,0.7,Other,0.2
112-181-921-408-139,Apparatus and methods to extract data with smart glasses,Other,Other,0.996,Metal Textiles,0.001
139-185-605-552-268,"DATA PROCESSING METHOD, DATA PROCESSING DEVICE, AND COMPUTER-READABLE STORAGE MEDIUM",Other,Other,1.0,Metal Textiles,0.0
131-612-689-165-929,Low bit rate voice coding method and system,Other,Other,1.0,Metal Textiles,0.0
077-700-025-917-01X,APPARATUS AND METHODS FOR BOOKMARK SHARING,Other,Other,1.0,Metal Textiles,0.0
165-990-051-278-758,SYSTEMS AND METHODS FOR EVALUATING HEALTH OUTCOMES,Other,Other,1.0,Metal Textiles,0.0
097-337-891-573-446,CELLULAR SYSTEM,Other,Other,1.0,Metal Textiles,0.0
024-834-921-619-468,POLYMORPHIC CODEC SYSTEM AND METHOD,Other,Other,1.0,Metal Textiles,0.0
079-203-495-727-427,Flux-cored wire for gas-flow-shielded welding,Other,Other,0.9,Metal Textiles,0.1
169-159-921-791-358,COMPRESSOR,Other,Other,1.0,Metal Textiles,0.0
001-508-019-923-600,GLASS ARTICLES AND METHODS FOR IMPROVING THE RELIABILITY OF GLASS ARTICLES,Other,Other,0.95,Mineral Textiles,0.05
030-227-875-328-856,POLARIZING PLATE AND LIQUID CRYSTAL DISPLAY DEVICE COMPRISING THE SAME,Other,Other,1.0,Metal Textiles,0.0
194-934-332-995-804,METHOD AND APPARATUS FOR ROUTING A SERVICE REQUEST,Other,Other,0.98,Metal Textiles,0.005
099-519-832-625-103,Text masking provider,Other,Other,1.0,Metal Textiles,0.0
040-227-242-699-764,Apparatus and methods for bookmark sharing,Other,Other,1.0,Metal Textiles,0.0
181-836-379-723-522,Ferroelectric ceramic material.,Other,Other,0.95,Mineral Textiles,0.02
191-591-270-646-658,ROBOTIC SURGICAL METHODS AND APPARATUSES,Other,Other,0.992,Metal Textiles,0.002
036-620-022-684-225,Polymorphic codec system and method,Other,Other,1.0,Metal Textiles,0.0
177-982-643-677-870,LITHIUM RICH LAYERED SILICATE AND PROCESS FOR PRODUCING,Other,Other,0.9,Mineral Textiles,0.04
028-223-163-762-865,Predictive Model Data Stream Prioritization,Other,Other,0.9996,Metal Textiles,0.0001
163-573-648-957-980,APPARATUS AND METHODS TO EXTRACT DATA WITH SMART GLASSES,Other,Other,1.0,Metal Textiles,0.0
065-776-188-042-17X,HYDROXYMETHYL FURFURAL OXIDATION METHODS,Other,Other,0.99,Synthetic Textiles,0.01
151-270-021-564-629,Optical filter and imaging device,Other,Other,1.0,Metal Textiles,0.0
009-578-539-753-486,CELL BATTERY FAST CHARGING METHOD AND SYSTEM,Other,Other,1.0,Metal Textiles,0.0
040-514-975-857-119,OPTICAL FILTER AND IMAGING DEVICE,Other,Other,1.0,Metal Textiles,0.0
112-487-183-242-81X,WHITE LIGHT EMITTING DEVICE,Other,Other,0.98,Metal Textiles,0.005
115-403-010-170-318,MEDICAL RUBBER PRODUCT,Other,Other,0.95,Synthetic Textiles,0.02
041-470-586-561-597,MULTI-GAS FLOW DEVICE,Other,Other,0.98,Metal Textiles,0.005
082-283-675-008-316,APPARATUS AND METHODS TO EXTRACT DATA WITH SMART GLASSES,Other,Other,1.0,Metal Textiles,0.0
156-422-738-506-196,COLOURED PARTICLES FOR ELECTROPHORETIC DISPLAYS,Other,Other,0.95,Mineral Textiles,0.02
159-374-033-802-302,SYSTEM AND METHOD EMPLOYING VIRTUAL LEDGER,Other,Other,1.0,Metal Textiles,0.0
042-182-099-017-615,AGITATOR VESSEL AND SCALED AGITATOR VESSEL SET,Other,Other,0.98,Metal Textiles,0.005
003-775-969-935-639,METHODS OF FABRICATING AN F-RAM,Other,Other,1.0,Metal Textiles,0.0
072-302-566-750-19X,SYSTEM AND METHOD EMPLOYING VIRTUAL LEDGER,Other,Other,1.0,Metal Textiles,0.0
005-726-787-918-629,OBJECTS AUTOMATIC LABELING METHOD AND SYSTEM APPLYING THE SAME,Other,Other,1.0,Metal Textiles,0.0
026-128-349-604-170,WIREPORT ASSEMBLY,Other,Other,0.8,Metal Textiles,0.17
085-413-554-947-917,DELIVERY-AND-FLUID-STORAGE BRIDGES FOR USE WITH REDUCED-PRESSURE SYSTEMS,Other,Other,1.0,Metal Textiles,0.0
040-864-155-729-680,CACHE STORAGE SYSTEM AND METHOD,Other,Other,1.0,Metal Textiles,0.0
139-276-753-603-294,HYDROXAMIC ACID DERIVATIVES,Other,Other,1.0,Metal Textiles,0.0
119-805-117-565-253,VALIDATING VALUE CARRIERS,Other,Other,1.0,Metal Textiles,0.0
066-056-481-431-79X,OPHTHALMIC APPARATUS,Other,Other,1.0,Metal Textiles,0.0
117-612-311-615-53X,"SURFACE METALLIZING METHOD, METHOD FOR PREPARING PLASTIC ARTICLE AND PLASTIC ARTICLE MADE THEREFROM",Other,Other,0.95,Synthetic Textiles,0.03
060-549-408-695-526,IMPROVED COPOLYETHERESTER,Other,Synthetic Textiles,0.85,Other,0.15
010-081-902-460-103,Decoding method and device,Other,Other,0.992,Metal Textiles,0.002
143-382-419-667-78X,HEMT AND METHOD OF FABRICATING THE SAME,Other,Other,1.0,Metal Textiles,0.0
151-375-152-558-975,CATALYST AND METHOD FOR PREPARING CATALYST,Other,Other,1.0,Metal Textiles,0.0
148-773-682-193-999,ADDITIVE MIXTURE,Other,Other,0.96,Metal Textiles,0.01
038-531-503-082-231,Cellular system,Other,Other,1.0,Metal Textiles,0.0
075-114-458-776-094,DOUBLE DIAPHRAGM ACTUATOR,Other,Other,1.0,Metal Textiles,0.0
138-128-772-888-837,FILLER POWDER AND PROCESS TO MAKE THE FILLER POWDER,Other,Mineral Textiles,0.9,Other,0.04
064-941-667-553-719,COOPERATIVE AND COACHED GAMEPLAY,Other,Other,1.0,Metal Textiles,0.0
030-684-438-075-217,SOLID ELECTROLYTE,Other,Other,1.0,Metal Textiles,0.0
141-404-066-586-90X,COMPRESSOR,Other,Other,1.0,Metal Textiles,0.0
035-351-796-136-151,Low power multiplier for CPU and DSP,Other,Other,1.0,Metal Textiles,0.0
108-352-475-073-402,Parallel adder circuit.,Other,Other,0.992,Metal Textiles,0.002
038-855-865-734-402,RAPID THERMAL PROCESSING METHODS AND APPARATUS,Other,Other,1.0,Metal Textiles,0.0
046-456-614-009-531,OXIDATION CATALYST,Other,Other,1.0,Metal Textiles,0.0
068-384-761-861-730,MICRO-SIZED ELECTRODES OF SOLID OXIDE FUEL CELLS AND FABRICATING METHOD THEREOF,Other,Other,0.98,Metal Textiles,0.005
104-202-065-892-481,Image stabilization system and method,Other,Other,1.0,Metal Textiles,0.0
099-391-961-539-930,Ferroelectric ceramic material.,Other,Other,0.98,Metal Textiles,0.005
093-736-102-571-679,Motorcycle tire,Other,Other,0.9,Metal Textiles,0.05
028-589-195-083-791,PESTICIDALLY ACTIVE PYRIDYL- AND PYRIMIDYL- SUBSTITUTED THIAZOLE DERIVATIVES,Other,Other,1.0,Metal Textiles,0.0
058-766-797-942-218,METAL POWDERDOUS CATALYST COMPRISING A COCRMO-ALLOY,Other,Other,0.98,Metal Textiles,0.01
042-426-451-896-195,Motorcycle tire,Other,Synthetic Textiles,0.65,Metal Textiles,0.3
042-459-257-659-98X,A redox flow type battery,Other,Other,1.0,Metal Textiles,0.0
130-992-237-111-656,Motorcycle tire,Other,Other,0.99,Metal Textiles,0.0025
097-461-727-936-266,"DISPLAY PROCESSING APPARATUS, METHOD, AND PROGRAM",Other,Other,1.0,Metal Textiles,0.0
080-861-897-082-975,Method and system for detecting grids in a digital image,Other,Other,1.0,Metal Textiles,0.0
135-921-844-425-60X,VEHICLE SYSTEMS AND RELATED MESSAGE PRIORITIZATION METHODS,Other,Other,0.99996,Metal Textiles,1e-05
007-701-974-191-391,METHOD OF OPC MODELING,Other,Other,1.0,Metal Textiles,0.0
015-808-974-948-702,4-2 Compressor,Other,Other,1.0,Metal Textiles,0.0
113-829-043-587-959,HETEROARYL-SUBSTITUTED BICYCLIC SMAC MIMETICS AND THE USES THEREOF,Other,Other,1.0,Metal Textiles,0.0
004-105-280-785-363,WAFER LEVEL OPTICAL DEVICE,Other,Other,1.0,Metal Textiles,0.0
083-919-377-915-716,COATED SUBSTRATE,Other,Other,1.0,Metal Textiles,0.0
003-971-484-789-061,ELECTRIC OPTICAL LIQUID CRYSTAL SYSTEM,Other,Other,1.0,Metal Textiles,0.0
033-171-302-489-678,IMAGE PROCESSING SYSTEM,Other,Other,0.992,Metal Textiles,0.002
113-408-002-463-153,Discrete Cryosurgical Primary-Device,Other,Other,0.98,Metal Textiles,0.005
158-920-140-125-043,APPARATUS FOR TREATING DIESEL EXHAUST GASES,Other,Other,1.0,Metal Textiles,0.0
151-417-848-064-212,Polymer film,Other,Synthetic Textiles,0.95,Other,0.02
079-883-919-090-186,BIODEGRADABLE THREE-LAYERED FILM,Other,Other,0.96,Synthetic Textiles,0.03
100-808-715-998-546,MULTIMODE OPTICAL FIBERS,Other,Mineral Textiles,0.95,Synthetic Textiles,0.02
044-927-711-609-120,A redox flow type battery,Other,Other,0.996,Metal Textiles,0.001
000-409-131-493-858,RUBBERIZED HOUSE STRUCTURE,Other,Other,0.95,Synthetic Textiles,0.05
176-524-126-803-432,MULTICORE OPTICAL FIBER WITH REDUCED CROSS TALK,Other,Other,0.9,Mineral Textiles,0.05
027-105-024-989-783,CHARGED PARTICLES,Other,Other,0.95,Mineral Textiles,0.02
107-255-497-755-913,Motorcycle tire,Other,Synthetic Textiles,0.6,Metal Textiles,0.3
185-394-962-714-666,Electric power steering apparatus,Other,Other,1.0,Metal Textiles,0.0
023-740-187-760-796,Charged particle beam apparatus and method of operating the same,Other,Other,1.0,Metal Textiles,0.0
072-465-969-572-97X,Ferritic chromium steel,Other,Other,0.98,Metal Textiles,0.01
145-971-458-365-782,"IMAGING OPTICAL SYSTEM, IMAGING SYSTEM, AND IMAGING APPARATUS",Other,Other,1.0,Metal Textiles,0.0
006-573-738-980-516,METHOD AND SYSTEM FOR IMPROVING QUALITY OF A DATASET,Other,Other,1.0,Metal Textiles,0.0
050-997-544-829-070,Methods of treating alzheimer's disease,Other,Other,1.0,Metal Textiles,0.0
040-384-614-664-829,Field-programmable gate array device,Other,Other,0.99,Metal Textiles,0.0025
157-203-937-801-602,DEVICE FOR MEASURING TORQUE,Other,Other,1.0,Metal Textiles,0.0
129-435-519-891-470,DATA SWAPPING USING A CATAGORIZED DATA MESH,Other,Other,1.0,Metal Textiles,0.0
070-232-215-153-461,Image editing apparatus and method and medium on which programs are recorded,Other,Other,1.0,Metal Textiles,0.0
151-851-917-878-001,METHOD AND SYSTEM FOR IMPROVING QUALITY OF A DATASET,Other,Other,1.0,Metal Textiles,0.0
001-878-571-306-460,ELECTRIC POWER STEERING APPARATUS,Other,Other,1.0,Metal Textiles,0.0
147-442-304-011-737,"IMAGING DISPLAY DEVICE, WEARABLE DEVICE, AND IMAGING DISPLAY SYSTEM",Other,Other,1.0,Metal Textiles,0.0
039-031-526-437-395,PHOTOGRAPHIC OPTICAL SYSTEM AND IMAGE PICKUP APPARATUS EQUIPPED WITH THE SAME,Other,Other,1.0,Metal Textiles,0.0
122-870-013-206-052,Surgical Image Processing and Reporting System (SIPORS),Other,Other,0.992,Metal Textiles,0.002
037-309-365-804-529,THRUSTER SYSTEM,Other,Other,0.98,Metal Textiles,0.005
181-057-574-506-395,Cathode ray tube,Other,Other,1.0,Metal Textiles,0.0
177-724-664-392-856,Cathode ray tube,Other,Other,1.0,Metal Textiles,0.0
030-127-139-606-231,AUTOMATIC MIRROR ADJUSTMENT SYSTEM AND METHOD,Other,Other,1.0,Metal Textiles,0.0
117-536-473-753-482,Piezoelectric ceramics.,Other,Other,1.0,Metal Textiles,0.0
037-476-774-487-833,Virtual photorealistic digital actor system for remote service of customers,Other,Other,1.0,Metal Textiles,0.0
040-846-773-014-325,SMART MIRROR STYLING SYSTEM AND METHOD,Other,Other,0.98,Metal Textiles,0.005
198-876-426-604-467,FLOW HEATER,Other,Other,0.96,Metal Textiles,0.01
072-479-395-001-357,MOTORCYCLE TIRE,Other,Other,1.0,Metal Textiles,0.0
087-057-690-716-544,OPTICAL FILTER AND IMAGING DEVICE,Other,Other,1.0,Metal Textiles,0.0
136-152-321-357-452,PARALLEL ADDER CIRCUIT,Other,Other,0.992,Metal Textiles,0.002
125-859-970-429-655,PESTICIDALLY ACTIVE PYRIDYL- AND PYRIMIDYL- SUBSTITUTED PYRAZOLE DERIVATIVES,Other,Other,1.0,Metal Textiles,0.0
182-404-343-488-652,SELF-PRESERVING CAPACITOR,Other,Other,0.98,Metal Textiles,0.005
124-071-469-343-276,METHOD FOR SELECTIVE GRAFT POLYMERIZATION,Other,Other,0.8,Mineral Textiles,0.07
096-580-566-293-946,Processor and method for parallel processing,Other,Other,1.0,Metal Textiles,0.0
056-061-409-956-173,BIODEGRADABLE THREE-LAYER FILM,Other,Other,0.9,Natural Textiles,0.05
067-677-542-340-399,CATALYSTS FOR PETROCHEMICAL CATALYSIS,Other,Other,0.94,Metal Textiles,0.02
146-795-258-554-390,MEMRISTORS HAVING MIXED OXIDE PHASES,Other,Other,0.98,Mineral Textiles,0.015
036-538-192-133-212,CATALYSTS FOR PETROCHEMICAL CATALYSIS,Other,Other,0.96,Metal Textiles,0.01
051-169-260-548-501,Homomorphically-created symmetric key,Other,Other,1.0,Metal Textiles,0.0
042-640-764-691-817,METHODS FOR THE VALORIZATION OF CARBOHYDRATES,Other,Other,1.0,Metal Textiles,0.0
014-491-601-501-255,STABILIZED PACAP PEPTIDE,Other,Other,1.0,Metal Textiles,0.0
024-597-410-069-939,System and method employing virtual ledger,Other,Other,1.0,Metal Textiles,0.0
085-234-052-887-308,Method and apparatus for shaping and multiplexing bursty traffic,Other,Other,1.0,Metal Textiles,0.0
125-799-431-019-92X,SUPPORTED METAL CATALYSTS,Other,Other,0.99,Metal Textiles,0.005
191-118-193-195-641,Packet switching system.,Other,Other,1.0,Metal Textiles,0.0
185-854-197-001-726,A LIGHT DIFFUSER,Other,Other,0.9,Synthetic Textiles,0.03
115-262-860-168-795,A SYSTEM FOR ACHIEVING SECURE PASSWORD VERIFICATION,Other,Other,1.0,Metal Textiles,0.0
112-557-438-065-853,IMAGE STABILIZATION SYSTEM AND METHOD,Other,Other,1.0,Metal Textiles,0.0
106-870-735-194-372,Low Temperature Sodium-Beta Battery,Other,Other,0.99,Mineral Textiles,0.004
099-789-335-372-627,ROBOTICALLY TESTING ACCESSIBILITY,Other,Other,1.0,Metal Textiles,0.0
008-502-818-748-471,SUPPORTED CATALYST,Other,Other,1.0,Metal Textiles,0.0
055-702-487-428-481,COVER ASSEMBLY FOR TRUCK BED,Other,Other,0.96,Metal Textiles,0.01
064-555-711-311-114,LIGHT EMITTING DIODE DEVICES,Other,Other,0.992,Metal Textiles,0.002
099-839-221-671-429,Light emitting device,Other,Other,0.992,Metal Textiles,0.002
163-824-026-112-194,Method for selective graft polymerization,Other,Other,0.95,Synthetic Textiles,0.05
196-617-727-653-538,LABELING SYSTEM AND METHOD FOR TIME-SERIES DATA,Other,Other,1.0,Metal Textiles,0.0
015-887-558-468-580,LOW-PRESSURE MERCURY VAPOUR DISCHARGE LAMP,Other,Other,0.96,Metal Textiles,0.01
