LensID,Title,true_category,predicted_one,confidence_one,predicted_two,confidence_two
132-567-828-657-680,STRUCTURAL COLOR MULTILAYER STRUCTURES HAVING BARRIER LAYERS,Other,ERROR,0.0,ERROR,0.0
098-048-624-561-593,Automated programmable dehumidifier,Other,ERROR,0.0,ERROR,0.0
011-585-400-746-326,"IMAGE PROCESSING APPARATUS, IMAGING APPARATUS, IMAGE PROCESSING METHOD, AND PROGRAM",Other,ERROR,0.0,ERROR,0.0
024-129-067-777-024,Oil pump rotor assembly,Other,ERROR,0.0,ERROR,0.0
119-120-615-831-743,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
046-104-839-162-212,Method and device for image processing,Other,ERROR,0.0,ERROR,0.0
100-267-721-462-095,TFE-based thermoprocessable copolymers,Other,ERROR,0.0,ERROR,0.0
170-578-281-375-699,TIRE,Other,ERROR,0.0,ERROR,0.0
056-862-952-642-141,Email validation,Other,ERROR,0.0,ERROR,0.0
127-048-306-273-553,Method and system for automatically detecting and blocking robocalls,Other,ERROR,0.0,ERROR,0.0
167-740-658-685-238,"IMAGE PROCESSING DEVICE, SYSTEM, AND METHOD",Other,ERROR,0.0,ERROR,0.0
178-879-847-715-876,AERIAL VEHICLE,Other,ERROR,0.0,ERROR,0.0
141-214-104-993-024,PROCESS TO PREPARE AN ELECTRODE FOR AN ELECTROCHEMICAL STORAGE DEVICE,Other,ERROR,0.0,ERROR,0.0
124-905-776-100-221,WEARABLE CARDIOVERTER DEFIBRILLATOR WITH AI-BASED FEATURES,Other,ERROR,0.0,ERROR,0.0
127-544-737-206-144,METHODS AND SYSTEMS FOR PROCESSING LOG DATA,Other,ERROR,0.0,ERROR,0.0
095-957-381-281-632,Oil Pump Rotor Assembly,Other,ERROR,0.0,ERROR,0.0
106-426-529-236-075,TFE-based thermoprocessable copolymers,Other,ERROR,0.0,ERROR,0.0
057-689-428-844-409,APO-AI/AII PEPTIDE DERIVATIVES,Other,ERROR,0.0,ERROR,0.0
146-769-534-047-039,Automated Programmable Dehumidifier,Other,ERROR,0.0,ERROR,0.0
138-834-797-787-432,AUTOMATED PROGRAMMABLE DEHUMIDIFIER,Other,ERROR,0.0,ERROR,0.0
021-023-731-770-257,"Polymer, process and use",Other,ERROR,0.0,ERROR,0.0
179-988-051-617-604,OPERATING MODE REGISTER,Other,ERROR,0.0,ERROR,0.0
050-518-601-710-084,MEDICAL IMAGE DEVICE AND OPERATING METHOD,Other,ERROR,0.0,ERROR,0.0
130-303-811-054-670,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
089-389-864-394-658,FIELD SERVICES PLATFORM,Other,ERROR,0.0,ERROR,0.0
140-554-714-612-238,COMPOSITE FILTER AIDS AND METHODS OF USING COMPOSITE FILTER AIDS,Other,ERROR,0.0,ERROR,0.0
055-217-005-669-639,SYSTEMS AND METHODS FOR CLASSIFYING WAVEFORM DATA USING AN AI MODEL,Other,ERROR,0.0,ERROR,0.0
028-141-395-144-338,Method and apparatus for hashing data,Other,ERROR,0.0,ERROR,0.0
148-894-688-608-156,MEDICAL IMAGE DEVICE AND OPERATING METHOD,Other,ERROR,0.0,ERROR,0.0
175-180-438-204-284,SYSTEMS AND METHODS FOR CLASSIFYING WAVEFORM DATA USING AN AI MODEL,Other,ERROR,0.0,ERROR,0.0
048-802-022-810-60X,Apo-AI/AII peptide derivatives,Other,ERROR,0.0,ERROR,0.0
107-101-869-865-004,SYSTEM AND METHOD FOR ESTIMATING MODEL METRICS WITHOUT LABELS,Other,ERROR,0.0,ERROR,0.0
166-844-424-478-72X,DATA PROCESSING SYSTEM AND DATA PROCESSING METHOD,Other,ERROR,0.0,ERROR,0.0
179-915-892-047-565,VOICE SERVICE PROCESSING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
107-773-906-740-692,IMAGE PROCESSING METHOD AND RELATED DEVICE,Other,ERROR,0.0,ERROR,0.0
193-658-578-099-343,PERFLUOROELASTOMER GELS,Other,ERROR,0.0,ERROR,0.0
090-817-215-446-028,A PROCESS FOR PREPARING SODIUM SILICATE FROM RICE HUSK ASH,Other,ERROR,0.0,ERROR,0.0
083-864-700-489-273,Method and system for automatically blocking robocalls,Other,ERROR,0.0,ERROR,0.0
009-099-666-823-303,OPERATING MODE REGISTER,Other,ERROR,0.0,ERROR,0.0
175-538-133-837-447,"METHODS AND DEVICES FOR PATHOLOGICALLY LABELING MEDICAL IMAGES, METHODS AND DEVICES FOR ISSUING REPORTS BASED ON MEDICAL IMAGES, AND COMPUTER-READABLE STORAGE MEDIA",Other,ERROR,0.0,ERROR,0.0
014-988-324-528-276,SCALABLE EDGE COMPUTING,Other,ERROR,0.0,ERROR,0.0
017-623-609-852-026,Method and system for automatically blocking recorded robocalls,Other,ERROR,0.0,ERROR,0.0
160-559-644-124-797,Optimization of comparator architecture,Other,ERROR,0.0,ERROR,0.0
126-406-311-811-636,DATA PROCESSING METHOD AND RELATED APPARATUS,Other,ERROR,0.0,ERROR,0.0
066-840-049-356-312,METHODS AND APPARATUSES FOR RESOURCE MULTIPLEXING,Other,ERROR,0.0,ERROR,0.0
120-177-396-391-292,OPERATING MODE REGISTER,Other,ERROR,0.0,ERROR,0.0
159-640-796-616-929,"Methods and devices for pathologically labeling medical images, methods and devices for issuing reports based on medical images, and computer-readable storage media",Other,ERROR,0.0,ERROR,0.0
177-623-718-747-77X,Display device,Other,ERROR,0.0,ERROR,0.0
160-646-767-465-888,METHOD AND SYSTEM FOR A VEHICLE,Other,ERROR,0.0,ERROR,0.0
027-943-285-024-181,APO-AI/AII PEPTIDE DERIVATIVES,Other,ERROR,0.0,ERROR,0.0
179-795-599-285-894,SURFACE MODIFIED LAYERED DOUBLE HYDROXIDE,Other,ERROR,0.0,ERROR,0.0
158-511-591-341-40X,CALIBRATING THE OUTPUT OF A LIGHT-EMITTING DIODE,Other,ERROR,0.0,ERROR,0.0
172-967-198-398-701,SYSTEM AND METHOD FOR ROAAS USING AI/ML MODEL TO SET AUTO BRAKE VALVE,Other,ERROR,0.0,ERROR,0.0
043-678-006-014-331,SYSTEMS AND METHODS FOR AUTOMATED PAPERWORK,Other,ERROR,0.0,ERROR,0.0
079-541-592-449-74X,SYSTEM AND METHOD FOR CLASSIFYING MICROSCOPIC PARTICLES,Other,ERROR,0.0,ERROR,0.0
086-679-057-164-932,PRESS AND PROCESS FOR OPERATING SAME,Other,ERROR,0.0,ERROR,0.0
058-175-839-356-010,SYSTEM AND METHOD FOR CLASSIFYING MICROSCOPIC PARTICLES,Other,ERROR,0.0,ERROR,0.0
142-853-233-912-603,Method and System for Replicating and Educating a Game Player,Other,ERROR,0.0,ERROR,0.0
035-128-809-132-343,Artificial device and method of collecting image of the same,Other,ERROR,0.0,ERROR,0.0
162-486-961-392-267,"Bit stream separating and merging system, apparatus, method and computer program product",Other,ERROR,0.0,ERROR,0.0
061-888-857-947-832,METHOD AND APPARATUS FOR REMOVING FLICKER IN A VIDEO,Other,ERROR,0.0,ERROR,0.0
062-898-269-411-922,BEAM REPORT WITH AI CAPABILITY,Other,ERROR,0.0,ERROR,0.0
186-354-732-380-779,COMPRESSOR WHEEL OF THE COMPRESSOR OF AN EXHAUST-GAS TURBOCHARGER,Other,ERROR,0.0,ERROR,0.0
164-573-055-142-774,PHOSPHATE AND BORATE GLASSES WITH HIGH ELASTIC MODULI,Other,ERROR,0.0,ERROR,0.0
182-388-428-448-046,SYSTEM AND METHOD FOR OPTIMIZED SCHEDULING OF DATA BACKUP/RESTORE,Other,ERROR,0.0,ERROR,0.0
090-398-828-475-848,CROSSTALK EMULATOR FOR XDSL CABLE,Other,ERROR,0.0,ERROR,0.0
193-214-842-562-716,PROCESS FOR PRODUCING A ZEOLITE POSSESSING A FERRIRITE STRUCTURE PROPERTY,Other,ERROR,0.0,ERROR,0.0
155-430-341-032-037,Exposure Apparatus,Other,ERROR,0.0,ERROR,0.0
080-181-913-579-641,ARTIFICIAL DEVICE AND METHOD OF COLLECTING IMAGE OF THE SAME,Other,ERROR,0.0,ERROR,0.0
101-472-076-167-446,Method for preparing a mixture of alcohols,Other,ERROR,0.0,ERROR,0.0
178-783-822-981-880,Voice service processing method and apparatus,Other,ERROR,0.0,ERROR,0.0
184-095-142-672-978,Method for preparing a mixture of alcohols,Other,ERROR,0.0,ERROR,0.0
056-523-976-371-079,Apo-AI/AII peptide derivatives,Other,ERROR,0.0,ERROR,0.0
086-635-176-891-185,CYBER ATTACK ADVERSARY SIMULATOR,Other,ERROR,0.0,ERROR,0.0
028-183-764-648-108,MODELING OF GRAPHIC IMAGES FROM TEXT,Other,ERROR,0.0,ERROR,0.0
117-184-385-509-31X,A deflecting device for a cathode ray tube.,Other,ERROR,0.0,ERROR,0.0
103-541-134-997-616,ADAPTIVE BEAMFORMING USING SMART REPEATERS,Other,ERROR,0.0,ERROR,0.0
107-538-110-059-383,"Automated, computerized image processing",Other,ERROR,0.0,ERROR,0.0
090-825-546-726-972,SERVER DEVICE,Other,ERROR,0.0,ERROR,0.0
065-749-101-748-273,LED DEVICE,Other,ERROR,0.0,ERROR,0.0
057-728-122-469-334,IMAGE PROCESSING METHOD AND RELATED DEVICE,Other,ERROR,0.0,ERROR,0.0
072-498-750-779-141,Video object data storage and processing system,Other,ERROR,0.0,ERROR,0.0
153-352-452-036-117,"DATA PROCESSING METHOD, DATA PROCESSING DEVICE, AND STORAGE MEDIUM",Other,ERROR,0.0,ERROR,0.0
125-024-825-189-717,Wearable cardioverter defibrillator with AI-based features,Other,ERROR,0.0,ERROR,0.0
132-684-620-559-507,THERMAL BATTERY,Other,ERROR,0.0,ERROR,0.0
067-398-368-537-548,LASER RADAR DEVICE,Other,ERROR,0.0,ERROR,0.0
018-179-446-424-841,Video processing apparatus and method,Other,ERROR,0.0,ERROR,0.0
045-612-243-028-340,ALPHA SCOUT STAR SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
183-956-166-694-595,Polymer mixture from ABS or ABS + PC and a copolyether ester block copolymer; articles formed therefrom.,Other,ERROR,0.0,ERROR,0.0
105-143-173-417-900,Apparatus and method for detecting twist in articles,Other,ERROR,0.0,ERROR,0.0
071-524-563-024-683,POLLUCITE-BASED CERAMIC WITH LOW CTE,Other,ERROR,0.0,ERROR,0.0
084-798-693-020-058,METHOD FOR GRAFTING POLYMERS ON METALLIC SUBSTRATES,Other,ERROR,0.0,ERROR,0.0
095-536-096-939-540,DEVICE FOR PRODUCING A GAS-LIQUID MIXTURE FOR FIREFIGHTING PURPOSES,Other,ERROR,0.0,ERROR,0.0
192-523-529-044-78X,Crosstalk emulator for xDSL cable,Other,ERROR,0.0,ERROR,0.0
061-338-281-493-017,VASCULAR GRAFT SYSTEM AND A METHOD OF PROCESSING AN ARTERIAL PRESSURE PULSE TRACE,Other,ERROR,0.0,ERROR,0.0
052-042-399-403-508,Process for preparing a mixture of alcohols,Other,ERROR,0.0,ERROR,0.0
094-939-212-163-824,GLASS ARTICLES AND METHODS FOR IMPROVING THE RELIABILITY OF GLASS ARTICLES,Other,ERROR,0.0,ERROR,0.0
195-439-915-621-423,RADIOMETRIC IMAGING,Other,ERROR,0.0,ERROR,0.0
168-786-415-347-605,Crosstalk emulator for xDSL cable,Other,ERROR,0.0,ERROR,0.0
098-237-620-396-482,CERAMIC OR GLASS-CERAMIC ARTICLE AND METHODS FOR PRODUCING SUCH ARTICLE,Other,ERROR,0.0,ERROR,0.0
066-207-837-923-994,POROUS COMPOSITE METAL-CERAMIC MATERIALS,Other,ERROR,0.0,ERROR,0.0
194-551-920-851-657,SYSTEM AND METHOD FOR ISOLATING ATTITUDE FAILURES IN AIRCRAFT,Other,ERROR,0.0,ERROR,0.0
107-136-804-068-645,Polymer mixture from ABS or ABS + PC and a copolyether ester block copolymer; articles formed therefrom.,Other,ERROR,0.0,ERROR,0.0
063-662-830-988-715,SERVICE PROCESSING METHOD AND RELATED APPARATUS,Other,ERROR,0.0,ERROR,0.0
094-263-585-101-215,Press and process for operating same,Other,ERROR,0.0,ERROR,0.0
045-419-897-447-03X,APPARATUS AND METHOD FOR SPLIT PROCESSING OF MODEL,Other,ERROR,0.0,ERROR,0.0
131-243-656-432-348,METHOD FOR PROCESSING PLASTIC PARTICLES AND A PLASTICIZING SCREW FOR A METHOD OF THIS TYPE,Other,ERROR,0.0,ERROR,0.0
153-682-805-158-93X,System and method for isolating attitude failures in aircraft,Other,ERROR,0.0,ERROR,0.0
044-505-914-334-702,DISPLAY DEVICE,Other,ERROR,0.0,ERROR,0.0
168-308-907-752-352,A SYSTEM AND A METHOD FOR PREDICTING TIME OF OVULATION,Other,ERROR,0.0,ERROR,0.0
184-557-161-070-802,Method of Structuring a Database of Objects,Other,ERROR,0.0,ERROR,0.0
042-784-727-136-26X,"Systems, apparatus and methods for using biofeedback for altering speech",Other,ERROR,0.0,ERROR,0.0
193-936-892-389-004,Overlap mark set and method for selecting recipe of measuring overlap error,Other,ERROR,0.0,ERROR,0.0
094-953-229-361-553,VOICE SERVICE PROCESSING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
131-896-571-446-183,Fluoroelastomers,Other,ERROR,0.0,ERROR,0.0
023-112-018-586-013,POLYMER FOR CABLE JACKET,Other,ERROR,0.0,ERROR,0.0
097-711-264-274-583,METHOD AND APPARATUS FOR FILTERING VIDEO,Other,ERROR,0.0,ERROR,0.0
116-723-679-351-54X,"POLYMER, PROCESS AND USE",Other,ERROR,0.0,ERROR,0.0
002-609-569-384-372,Digital filter,Other,ERROR,0.0,ERROR,0.0
081-510-454-923-685,SURFACE MODIFIED LAYERED DOUBLE HYDROXIDE,Other,ERROR,0.0,ERROR,0.0
192-601-978-560-334,VIDEO OBJECT DATA STORAGE AND PROCESSING SYSTEM,Other,ERROR,0.0,ERROR,0.0
021-932-168-896-827,METHOD FOR FABRICATING SPUTTERING TARGETS,Other,ERROR,0.0,ERROR,0.0
156-700-073-012-868,Apparatus and method for detecting twist in articles,Other,ERROR,0.0,ERROR,0.0
046-831-621-565-650,BICYCLE FRAME HAVING A TRI-OVAL FRAME MEMBER,Other,ERROR,0.0,ERROR,0.0
023-474-145-348-884,Adaptive life advisor system,Other,ERROR,0.0,ERROR,0.0
103-086-166-046-32X,THE BLOCKWORLD PROJECT,Other,ERROR,0.0,ERROR,0.0
132-559-010-812-402,Compact passive repeater,Other,ERROR,0.0,ERROR,0.0
025-806-443-285-958,CATALYSTS,Other,ERROR,0.0,ERROR,0.0
168-185-448-038-469,A GAS DIFFUSER DEVICE FOR CAR SAFETY,Other,ERROR,0.0,ERROR,0.0
192-136-079-677-167,HIGH-K HETEROSTRUCTURE,Other,ERROR,0.0,ERROR,0.0
079-239-764-329-027,WEARABLE CARDIOVERTER DEFIBRILLATOR WITH AI-BASED FEATURES,Other,ERROR,0.0,ERROR,0.0
061-701-379-369-157,"POLYMER, PROCESS AND USE",Other,ERROR,0.0,ERROR,0.0
000-884-466-353-921,METHOD FOR TRACKING PRODUCT HISTORY,Other,ERROR,0.0,ERROR,0.0
169-209-109-396-595,MODEL PROCESSING METHOD AND RELATED DEVICE,Other,ERROR,0.0,ERROR,0.0
057-656-291-727-859,IMMERSIVE ECOSYSTEM,Other,ERROR,0.0,ERROR,0.0
002-906-756-085-504,A METHOD AND A DEVICE FOR IMAGING A VISCO-ELASTIC MEDIUM,Other,ERROR,0.0,ERROR,0.0
159-560-699-768-197,SHIP EVACUATION SYSTEM,Other,ERROR,0.0,ERROR,0.0
037-905-637-574-466,Liquid sampling valve.,Other,ERROR,0.0,ERROR,0.0
090-705-312-463-544,Data shuffling apparatus possessing reduced memory,Other,ERROR,0.0,ERROR,0.0
102-432-231-407-148,Systems and methods for facilitating secure dual custody activities,Other,ERROR,0.0,ERROR,0.0
084-310-655-453-133,LABELING DEVICE,Other,ERROR,0.0,ERROR,0.0
065-605-427-029-583,UE RADIO DATA COLLECTING,Other,ERROR,0.0,ERROR,0.0
014-972-480-542-524,Method for Scheduling Hardware Accelerator and Task Scheduler,Other,ERROR,0.0,ERROR,0.0
165-541-548-928-193,Spare decoder circuit,Other,ERROR,0.0,ERROR,0.0
148-929-322-892-41X,BOTTLE LIFTING DEVICE,Other,ERROR,0.0,ERROR,0.0
172-151-695-089-801,VALIDATING VALUE CARRIERS,Other,ERROR,0.0,ERROR,0.0
019-262-711-514-703,Glass articles and methods for improving the reliability of glass articles,Other,ERROR,0.0,ERROR,0.0
178-943-849-270-034,METHOD AND SYSTEM OF DEVELOPING AND EXECUTING TEST PROGRAM FOR VERIFYING DUT,Other,ERROR,0.0,ERROR,0.0
157-940-640-626-065,"GAS-TIGHT, HEAT-PERMEABLE MULTILAYER CERAMIC COMPOSITE TUBE",Other,ERROR,0.0,ERROR,0.0
039-896-264-556-572,"POLYMER, PROCESS AND USE",Other,ERROR,0.0,ERROR,0.0
171-886-296-994-32X,Method and system for performing real-time data validation,Other,ERROR,0.0,ERROR,0.0
178-403-594-599-884,OPTICAL COMPUTING DEVICE AND OPTICAL COMPUTING METHOD,Other,ERROR,0.0,ERROR,0.0
039-566-903-797-582,MODEL PROCESSING METHOD AND RELATED APPARATUS,Other,ERROR,0.0,ERROR,0.0
052-414-099-473-453,METHOD AND SYSTEM FOR REPLICATING AND EDUCATING A GAME PLAYER,Other,ERROR,0.0,ERROR,0.0
074-378-765-787-132,DECODER,Other,ERROR,0.0,ERROR,0.0
089-555-318-742-353,METHOD AND SYSTEM FOR AUTOMATICALLY BLOCKING ROBOCALLS,Other,ERROR,0.0,ERROR,0.0
114-057-665-711-618,IMAGE PROCESSING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
079-463-331-675-49X,ELECTROPHOTOGRAPHIC PLATE AND PROCESS FOR PRODUCING THE SAME,Other,ERROR,0.0,ERROR,0.0
037-544-486-194-51X,DO-NO-HARM IOT DEVICE(S),Other,ERROR,0.0,ERROR,0.0
030-100-550-340-672,FALLBACK TO R99 PRACH,Other,ERROR,0.0,ERROR,0.0
142-289-299-651-19X,PROCESS FOR PRODUCING POROUS MATERIALS,Other,ERROR,0.0,ERROR,0.0
199-608-380-800-707,PROCESS FOR PRODUCING POROUS MATERIALS,Other,ERROR,0.0,ERROR,0.0
035-981-867-039-575,ITERATIVE SEARCH SYSTEM,Other,ERROR,0.0,ERROR,0.0
139-523-332-242-529,Low-cost attritable aircraft modified with adaptive suites,Other,ERROR,0.0,ERROR,0.0
092-626-757-429-071,IMPROVED SPACE FOCUS TIME OF FLIGHT MASS SPECTROMETER,Other,ERROR,0.0,ERROR,0.0
058-551-159-615-767,METHOD AND SYSTEM FOR PERFORMING REAL-TIME DATA VALIDATION,Other,ERROR,0.0,ERROR,0.0
000-161-034-929-617,Object mesh based on a depth image,Other,ERROR,0.0,ERROR,0.0
022-363-374-756-285,EVALUATION FACILITATING CIRCUIT DEVICE,Other,ERROR,0.0,ERROR,0.0
148-240-133-300-606,Virtual Radar Apparatus and Method,Other,ERROR,0.0,ERROR,0.0
099-526-983-780-675,SURGICAL ARMREST,Other,ERROR,0.0,ERROR,0.0
122-325-487-459-410,TILE GLAZE,Other,ERROR,0.0,ERROR,0.0
116-421-714-471-739,REFLECTIVE STRUCTURE FOR SURFACE ACOUSTIC WAVE DEVICES (SAW),Other,ERROR,0.0,ERROR,0.0
191-428-140-564-611,Process for preparing a mixture of alcohols,Other,ERROR,0.0,ERROR,0.0
196-222-036-679-118,Image forming apparatus,Other,ERROR,0.0,ERROR,0.0
019-627-721-617-991,SIZE-REVERSING MATERIALS FOR REFORMING IN CYCLIC FLOW REACTORS,Other,ERROR,0.0,ERROR,0.0
089-852-064-160-150,Image processing system and method,Other,ERROR,0.0,ERROR,0.0
028-933-902-702-011,SYSTEM AND METHOD FOR ISOLATING ATTITUDE FAILURES IN AIRCRAFT,Other,ERROR,0.0,ERROR,0.0
048-150-200-363-355,SchooliT,Other,ERROR,0.0,ERROR,0.0
199-371-479-903-201,"COLD-ROLLED FLAT STEELPRODUCT AND USE, AND METHOD FOR PRODUCING SUCH A FLAT STEEL PRODUCT",Other,ERROR,0.0,ERROR,0.0
080-911-483-427-18X,Perfluoroelastomer gels,Other,ERROR,0.0,ERROR,0.0
149-421-962-875-879,METHODS AND SYSTEMS FOR RE-ESTIMATING STOCK,Other,ERROR,0.0,ERROR,0.0
112-437-780-049-051,OPHTHALMIC APPARATUS,Other,ERROR,0.0,ERROR,0.0
163-890-817-101-868,Erasure recovery in a distributed storage system,Other,ERROR,0.0,ERROR,0.0
014-678-007-495-075,A DEVICE FOR EMITTING LIGHT AND A METHOD FOR PRODUCING A LIGHT-EMITTING DEVICE,Other,ERROR,0.0,ERROR,0.0
186-444-465-464-941,Image processing method and apparatus,Other,ERROR,0.0,ERROR,0.0
097-216-470-225-389,VIRTUAL PHOTOREALISTIC DIGITAL ACTOR SYSTEM FOR REMOTE SERVICE OF CUSTOMERS,Other,ERROR,0.0,ERROR,0.0
171-271-527-640-561,Virtual Photorealistic Digital Actor System for Remote Service of Customers,Other,ERROR,0.0,ERROR,0.0
073-560-783-817-969,METHODS AND SYSTEMS FOR RE-ESTIMATING STOCK,Other,ERROR,0.0,ERROR,0.0
177-817-335-246-498,Fluoroelastomer gels,Other,ERROR,0.0,ERROR,0.0
056-701-719-186-349,METHOD AND APPARATUS FOR COMPRESSING DATA,Other,ERROR,0.0,ERROR,0.0
012-617-163-923-885,BREATH DETECTING SYSTEM AND BREATH DETECTING MAT THEREOF,Other,ERROR,0.0,ERROR,0.0
023-981-678-125-655,ERASURE RECOVERY IN A DISTRIBUTED STORAGE SYSTEM,Other,ERROR,0.0,ERROR,0.0
133-603-206-595-659,ELECTRO-OPTIC MODULATOR,Other,ERROR,0.0,ERROR,0.0
071-820-742-622-087,STEELMAKING PROCESS USING CALCIUM CARBIDE AS FUEL,Other,ERROR,0.0,ERROR,0.0
027-977-100-924-737,DECODING METHOD AND DEVICE,Other,ERROR,0.0,ERROR,0.0
013-167-153-841-799,Golf Ball,Other,ERROR,0.0,ERROR,0.0
158-416-403-883-32X,CHARGING METHOD FOR SERIES BATTERY CELLS,Other,ERROR,0.0,ERROR,0.0
045-137-289-392-404,MICROPORATOR FOR CREATING A PERMEATION SURFACE,Other,ERROR,0.0,ERROR,0.0
021-455-223-186-467,Golf ball,Other,ERROR,0.0,ERROR,0.0
090-985-826-358-556,METHOD FOR PRODUCING A SPUTTERING TARGET,Other,ERROR,0.0,ERROR,0.0
046-440-858-468-156,Perfluoroelastomer gels,Other,ERROR,0.0,ERROR,0.0
126-416-549-899-198,Liquid sampling valve,Other,ERROR,0.0,ERROR,0.0
188-496-227-411-438,Method and system for processing data related to mail items to be shipped,Other,ERROR,0.0,ERROR,0.0
055-676-019-086-891,RECEPTACLE HOLDER AND RECEPTACLE RACK,Other,ERROR,0.0,ERROR,0.0
181-235-910-974-876,Al-Cu-Mg-Si ALLOY AND METHOD FOR PRODUCING THE SAME,Other,ERROR,0.0,ERROR,0.0
163-309-860-639-389,POLYMER FOR CABLE JACKET,Other,ERROR,0.0,ERROR,0.0
153-739-383-342-343,PROCESS FOR IMPROVED HALIDE MATERIALS,Other,ERROR,0.0,ERROR,0.0
001-343-734-425-480,METAL OXIDE VARISTOR,Other,ERROR,0.0,ERROR,0.0
011-761-157-850-384,PROCESS FOR PREPARING ACRYLATE COPOLYMERS,Other,ERROR,0.0,ERROR,0.0
111-315-163-583-193,Golf Ball,Other,ERROR,0.0,ERROR,0.0
165-581-682-769-310,METHODS AND APPARATUSES FOR RESOURCE MULTIPLEXING,Other,ERROR,0.0,ERROR,0.0
112-871-859-913-131,RETROFIT LED ADAPTER,Other,ERROR,0.0,ERROR,0.0
128-620-053-612-844,SHIELDED METAL ARC WELDING ELECTRODE FOR CR-MO LOW ALLOY STEELS,Other,ERROR,0.0,ERROR,0.0
