Lens ID,Combined,Keyphrases,Classifications,Category
149-023-537-647-791,"Woven textile fabric A woven textile fabric, the fabric including: a 100% Lyocell warp spun yarn with a yarn count of 30s to 80s; and a 100% recycled multifilament textured polyester weft yarn with a denier of 10D to 140D, wherein the total content of recycled polyester in the fabric is at least about 35%, further wherein the fabric exhibits rating of 2 or above when the fabric is tested for pilling after 1000 rubs. The advantageous fabric realized in accordance with embodiments of the present disclosure has excellent wrinkle resistance, high tensile strength, and low pilling tendency.",,D03D13/008;;D03D15/225;;D03D15/283;;D03D15/50;;D10B2201/22;;D10B2331/04;;D10B2401/06;;D03D15/54;;D03D15/225;;D03D15/49;;D10B2401/063;;D10B2331/04;;D03D15/283;;D03D15/47;;D03D1/00;;D03D15/225;;D03D15/283;;D03D15/49,naturalTextiles
159-155-231-450-176,Novel textile fabric The utility model discloses novel textile fabric. The wrap is made of kapok fibers and the weft is made of asbestos fibers; the diameter of the asbestos fibers is 15.01 microns and the fiber number of the asbestos fibers is 369 dtex; the diameter of the kapok fibers is 11.36 microns and the fiber number of the kapok fibers is 542 dtex; the density of the wrap is 37 pieces per centimeter; the density of the weft is 28 pieces per centimeter; the novel textile fabric utilizes a diamond till structure. The novel textile fabric has the advantages of being reasonable in structure and good in usability and enabling customer requirements to be satisfied.,,;;D03D13/00;;D03D15/217;;D03D15/242,naturalTextiles
188-015-079-551-091,"Antibacterial and anti-mite home textile fabric The utility model discloses an antibacterial and anti-mite home textile fabric in the technical field of home textiles, which comprises a fabric body, the fabric body comprises a cotton velvet layer, a bamboo fiber surface layer, a mat rush layer, a natural latex layer and a flax layer, the cotton velvet layer is sewn and fixed at the top of the bamboo fiber surface layer, and the flax layer is sewn and fixed at the bottom of the bamboo fiber surface layer. The bamboo fiber surface layer is sewn and fixed at the top of the mat rush layer, the mat rush layer is positioned at the upper part of the natural latex layer, and the flax layer is positioned at the lower part of the natural latex layer; according to the antibacterial and anti-mite home textile fabric, the mat rush layer is embedded in the fabric body, and the mat rush core is spongy, loose and elastic, so that the mat rush layer has high moisture absorption and air permeability, the internal environment of the fabric body can be changed, and the dry and cool environment of the fabric body is not suitable for the survival of bacteria and mites; therefore, the antibacterial and anti-fullness effects are achieved.",,Y02W90/10;;B32B9/02;;A47G9/02;;B32B5/02;;B32B5/06;;B32B9/00;;B32B9/04;;B32B25/10;;B32B25/12;;B32B27/32,naturalTextiles
189-808-966-240-923,"Bamboo fiber textile fabric garment capable of rapidly calling traffic police The invention relates to a bamboo fiber textile fabric garment capable of rapidly calling traffic police. The bamboo fiber textile fabric garment comprises a garment body (1). Buttons (2) are arranged on cuffs of the garment body (1) respectively. A GPS (3) is arranged on a pocket. A communication module (4) is arranged on the front part. The buttons, the GPS and the communication module are all connected through wires. When car accidents happen, the double buttons are pressed down, the communication module can report GPS information to traffic police, and therefore the traffic police can know car accident addresses in the first time and arrive at scenes in the first time. The garment body is made from a fabric. The fabric comprises base cloth formed by interweaving warp and weft. The warp and the weft are both formed by blending bamboo fiber and organic cotton fiber. One surface of the base cloth is coated with activated carbon powder or a bamboo charcoal coating, and the other surface of the base cloth is coated with a far infrared coating. The bamboo fiber textile fabric garment can resist and restrain bacteria, prevent mold and achieve heath care.",,;;A41D1/00;;A41D27/00;;A41D31/00,naturalTextiles
199-282-140-792-851,"Far infrared banana fiber home textile fabric The invention discloses far infrared banana fiber home textile fabric which is formed by blending and weaving of, by weight, 40-60 parts of banana fibers and 40-60 parts of far infrared fibers. The far infrared banana fiber home textile fabric is high in infrared normal emissivity, thereby enabling a human body to feel warm, and has effect of activating cells, improving immunity, improving microcirculation and the like.",,;;A41B17/00;;A41D31/00;;D01F1/10;;D01F6/46;;D02G3/04;;D03D15/20;;D03D15/283;;D03D15/47;;D03D15/52,naturalTextiles
001-320-658-617-787,"Technology for producing clothing surface fabric with yak hair A technology for producing high-count clothing surface fabric with yak hair includes such steps as fine carding, stripping, spinning, bleaching, dyeing, weaving and post finishing. Its advantages include high counts, uniform thickness of fibres by filament stripping, different colours at option, and high spinnability.",,;;D02G3/02;;D03D15/00,naturalTextiles
002-592-183-001-692,"Yak fine hair (hair) pillow and preparation method thereof The present invention discloses a kind of yak cashmere (hair) pillow and its preparation method. Said yak cashmere (hair) pillow mainly includes shell fabric and liner, and is characterized by that the described liner is made up by using (by wt%) 80-45% of yak cashmere (hair) and 20-55% of porous fibre through a certain preparation process. Said invention also provides the concrete steps of said preparation process.",,;;A47G9/10;;D04H1/02,naturalTextiles
006-137-267-131-866,"Sisal processing method and sisal scraping device thereof The invention discloses a sisal processing method and a sisal scraping device thereof. The sisal processing method comprises the steps of: 1) arranging sisals and quantitatively feeding; 2) neatly spacing blades of the sisals; 3) stretching and conveying; 4) scraping the sisals: firstly clamping the base parts of the blades of the sisals; then scraping the tip parts of the blades of the sisals; clamping scraped tip fibre parts; and completely scraping the base parts of the remainder blades of the sisals; 5)squeezing water of straight fibres; 6) drying the straight fibres; and 7) packing and warehousing. The sisal scraping device comprises a sisal arranging and conveying mechanism, a first sisal clamping mechanism, a first knife ball mechanism, a second sisal clamping mechanism and a second knife ball mechanism; the base parts of the blades of the sisals are clamped by the first sisal clamping mechanism and are conveyed forwards; the tip parts of the blades of the sisals are scraped by the first knife ball mechanism; the scraped edge fibre parts are clamped by the second sisal clamping mechanism and are conveyed forwards; and the base parts of the blades of the sisals are scraped by the second knife ball mechanism. According to the invention, the extraction rate of the straight fibres and the comprehensive quality of the fibres are improved; and the production cost is reduced.",,;;D01B1/10;;D01B1/20,naturalTextiles
010-394-749-640-040,"Blended yarn of milk protein fibres, natural bamboo fibres and cotton fibres The invention provides a blended yarn of milk protein fibres, natural bamboo fibres and cotton fibres. The blended yarn comprises the following components in parts by weight: 20 to 30 parts of the milk protein fibres, 25 to 35 parts of the natural bamboo fibres and 35 to 45 parts of the cotton fibres. According to the blended yarn provided by the invention, the characteristics of the three fibres, namely, the milk protein fibres, the natural bamboo fibres and the cotton fibres, can complement one another, and the advantages of the three fibres can be played.",,D02G3/04;;D02G3/04,naturalTextiles
008-326-366-987-913,"Alkali-soluble cellulose acetate textile material and process for producing same Alkali soluble cellulose acetate textile material that is at least 90% soluble in an alkaline solution at room temperature, but possesses the necessary physical properties for effective use as textile fibre, yarn or fabric and may be dissolved and easily removed from textile material containing this treated cellulose acetate as one component and other textile components that are not alkali soluble, is made by treating non-alkali soluble cellulose acetate textile material with a composition comprising (1) either chromic acid or a dichromate salt in combination with (2) either a mineral acid or certain organic acids, e.g. oxalic acid, for sufficient length of time to render the cellulose acetate material soluble in alkali, washing the material free of the treating chemical and drying the material. The treated material is preferably substantially completely soluble in 0.01% to 3.0% sodium hydroxide. The alkali soluble property may be obtained by treating the cellulose acetate textile material with a dichromate and a mineral acid; e.g. sodium dichromate of 0.7 to 4.0% concentration and nitric acid of approximately 1.0 to 18% by weight concentration. Alternatively the alkali soluble property may be obtained by treating the cellulose acetate material with chromic acid and oxalic acid. In an example a cellulose acetate cloth is treated for 60 minutes at 170 DEG F. at a liquid to fibre ratio of 20:1 with a solution containing 0.8% sodium dichromate expressed as the dihydrate, and 2.4% nitric acid expressed as 100% nitric acid.ALSO:Alkali soluble cellulose acetate textile material that is at least 90% soluble in an alkaline solution at room temperature, but possesses the necessary physical properties for effective use as textile fibre, yarn or fabric and may be dissolved and easily removed from textile material containing this treated cellulose acetate as one component and other textile components that are not alkali soluble, is made by treating non-alkali soluble cellulose acetate textile material with a composition comprising (1) either chromic acid or a dichromate salt in combination with (2) either a mineral acid or certain organic acids e.g. oxalic acid for sufficient length of time to render the cellulose acetate material soluble in alkali washing the material free of the treating chemical and drying the material. The treated material is preferably substantially completely soluble in 0.01% to 3.0% sodium hydroxide. The alkali soluble property may be obtained by treating the cellulose acetate textile material with a dichromate and a mineral acid; e.g. sodium dichromate of 0.7% to 4.0% concentration and nitric acid of approximately 1.0% to 18% by weight concentration. Alternatively the alkali soluble property may be obtained by treating the cellulose acetate material with chromic acid and oxalic acid. In an example a cellulose acetate cloth is treated for 60 minutes at 170 DEG F. at a liquid to fibre ratio of 20:1 with a solution containing 0.8% sodium dichromate expressed as the dihydrate, and 2.4% nitric acid expressed as 100% nitric acid. The alkali soluble cellulose acetate of the invention may be used for the production of non-puckering fabrics. Differences in contraction of adjacent portions of fabrics, e.g. the main body portion and the decorative border portion respectively of a water absorbent towel, may be avoided by using a special fabric yarn in the border portion. This yarn is purposely spiralled or coiled to provide excess length which becomes useful when effective upon wetting of the yarns and straightening out of the coils or spirals. To enable the coiled or spiralled yarn, usually the filling yarn in the woven fabric to be woven satisfactorily in the decorative border using conventional weaving equipment, a temporary core yarn is employed around which the filling yarn is coiled or spiralled, the core yarn acting as a carrying medium for the spiralled or coiled yarn. It is necessary for this core yarn to be easily removed and preferably by the use of liquid or solutions commonly employed in towel or fabric finishing. One of the important commercial advantages of the cellulose acetate yarn of the present invention is that it is relatively inexpensive and is a readily available commodity in fibre, yarn or fabric form, and its processing in accordance with the present invention to render it alkali soluble, is relatively inexpensive. The alkali soluble material of the present invention may also be used in the manufacture of lace. The alkali soluble portion of the lace fabric is removed by scouring or the like to produce the desired lace design.",,C08B3/22;;D06M11/48;;D06M11/55;;D06M11/64;;D06M13/192;;D06Q1/00;;D06Q1/02;;C08B3/22;;D06M11/48;;D06M11/55;;D06M11/64;;D06M13/192;;D06Q1/00;;D06Q1/02,naturalTextiles
