Lens ID,Combined,Keyphrases,Classifications,Category
162-238-841-098-490,"Reinforcing structure for stiff composite articles The invention relates to a reinforcing structure (13), comprising metallic elements (15) (16), to be used to reinforce stiff composite articles (14) comprising such reinforcing structure and a polymer matrix. The reinforcing structure comprises metallic elements with structural deformations in order to improve the bending properties of the reinforcing structure and the impact properties of the stiff composite article, for which the reinforcing structure is used. The metallic elements run essentially parallel to each other.",,D04B1/14;;B29C70/22;;B29C70/26;;B29C70/885;;B29K2105/0809;;B29K2305/00;;D03D15/00;;D03D15/25;;D03D15/67;;D10B2101/12;;D10B2101/20;;D10B2401/041;;D10B2401/062;;D10B2401/16;;D10B2505/02;;F16L11/086;;F16L11/087;;Y10T428/249948;;Y10T428/24995;;Y10T428/29;;Y10T428/2907;;Y10T428/2913;;Y10T428/2925;;Y10T428/2933;;Y10T428/2935;;Y10T428/294;;Y10T428/2947;;Y10T428/2973;;Y10T428/298;;Y10T428/2998;;D04B1/14;;B29C70/22;;B29C70/26;;B29C70/885;;B29K2105/0809;;B29K2305/00;;D03D15/00;;D03D15/25;;D03D15/67;;D10B2101/12;;D10B2101/20;;D10B2401/041;;D10B2401/062;;D10B2401/16;;D10B2505/02;;F16L11/086;;F16L11/087;;Y10T428/249948;;Y10T428/24995;;Y10T428/29;;Y10T428/2907;;Y10T428/2913;;Y10T428/2925;;Y10T428/2933;;Y10T428/2935;;Y10T428/294;;Y10T428/2947;;Y10T428/2973;;Y10T428/298;;Y10T428/2998;;B29C70/22;;B29C70/26;;B29C70/88;;D03D15/00;;D03D15/02;;D04B1/14;;F16L11/08,metalTextiles
164-343-841-954-047,"FIBROUS STRUCTURE FOR REINFORCING COMPONENTS MADE OF COMPOSITE MATERIAL WITH A GREAT VARIATION IN THICKNESS A fibrous structure (200) comprises a plurality of weft layers (tl-t34) and of warp layers (C1-C12) connected to one another in a three-dimensional or multi-layer weave, the fibrous structure (200) comprising at least first and second parts (203, 204), which are adjacent in the warp direction, the first part (203) having, in a direction perpendicular to the warp and weft directions, a thickness that is greater than the thickness of the second part (204). Weft layers (tl3-t22) situated in the heart (2031) of the first part (203) of the fibrous structure (200) comprise braids (10). The weft layers (tl-tl2; t23-t34) extending on each side of the weft layers (tl3-t22) comprising the braids (10) and up to the skin (2032; 2033) of the first part (203) comprised threads or strands (20; 21; 22), the braids (10) having a cross section greater than the cross section of the threads or strands (20; 21; 22).",,D03D11/00;;D03D15/43;;D10B2101/08;;D10B2101/12;;D10B2101/16;;D10B2101/20;;D10B2505/02;;D03D11/00;;B29B11/16;;D03D15/43;;D03D25/005;;D10B2101/08;;D10B2101/12;;D10B2101/16;;D10B2101/20;;D10B2505/02;;D03D11/00;;D03D15/43;;D03D25/005;;D10B2101/08;;D10B2101/12;;D10B2101/16;;D10B2101/20;;D10B2505/02;;D03D11/00;;D03D15/00,metalTextiles
163-147-526-265-052,"Knitting of precious metal networks and a method using same The invention relates to a method for producing large stainless steel meshes on flatbed knitting machines, comprising the steps of providing stainless steel wire and knitting a stainless steel mesh, characterized in that one stainless steel mesh each is knitted on the front and the rear needle bed of the flatbed knitting machine at the same time, and these two stainless steel meshes are linked to each other on one side by connecting stitches.",,D10B2403/032;;D10B2101/20;;D10B2403/0242;;D04B1/22;;B01J23/44;;C01B21/38;;D04B7/30;;D10B2101/20;;B01J35/58;;D04B7/30;;B01J23/44;;C01B21/38,metalTextiles
170-212-202-778-566,"Health care scarf used for clearing and activating the channels and collaterals and relieving fatigue of neck muscle strains Provided is a health care scarf used for clearing and activating the channels and collaterals and relieving fatigue of neck muscle strains. The scarf is characterized in that fabric of the scarf is formed by interweaving of warps and wefts composed of far infrared ceramic fibers, bamboo fibers, conducting heating fibers and nano silver fibers; the multi-functional health care fabric comprises following components, including 16%-23% parts by weight of far infrared ceramic fibers, 38-53% parts by weight of bamboo fibers, 24-28% parts by weight of conducting heating fibers, and 7-11% parts by weight of nano silver fibers. The warps comprise first warps and second warps. The first warps utilize far infrared ceramic fibers and the second warps utilize bamboo fibers. First wefts utilize conducting heating fibers and second wefts utilize nano silver fibers.",,A41D23/00;;D03D15/00;;D03D15/247;;D06N3/0006;;D06N3/04;;D06N3/14;;D06N2201/042;;D06N2201/045;;D06N2201/085;;D06N2201/087;;D06N2209/041;;D06N2209/06;;D10B2101/08;;D10B2101/12;;D10B2101/20;;A41D23/00;;D03D15/217;;D03D15/242;;D03D15/25;;D03D15/47;;D03D15/50;;D03D15/533;;D06N3/00;;D06N3/04;;D06N3/14,metalTextiles
171-853-600-986-500,"Press pad A press pad for a hydraulic single or multi-level hot press, the press pad including a flat support structure; and a plurality of metal spring elements connected with the flat support structure and arranged distributed therein or thereon.",,B30B15/061;;D03D1/00;;D10B2101/20;;B30B15/061;;D03D1/00;;D10B2101/20;;B27N3/203;;B30B15/064;;B27N7/005;;B27N3/18;;B30B15/061;;D03D1/00;;D10B2101/20;;B32B41/00;;B30B15/06;;D03D1/00,metalTextiles
176-636-760-569-934,"High-strength metallic yarn and fabric The utility model relates to the technical field of textile, in particular to a high-strength metallic yarn and fabric, the yarn comprises a core yarn layer and a wrapping layer, the core yarn layer is a double-component yarn, one of the core yarn layer is a chemical fiber composite filament, the specification of the yarn is 50-100D, and the monofilament fineness of the yarn is not more than 0.55 dtex; the other yarn is a cellulose fiber yarn, and the yarn specification is 32-100S; the strength of the metallic yarn yarn is improved, the metallic yarn yarn has good softness, the hygroscopicity of the metallic yarn yarn can be improved, and the comfort level of a woven fabric of the metallic yarn yarn is improved.",,;;D02G3/36;;D02G3/04;;D02G3/44,metalTextiles
198-928-097-099-923,"TEMPERATURE CONTROLLABLE TEXTILE AND WEARABLE ASSEMBLY THEREOF A temperature controllable textile (7) illustrated by the present disclosure has a first conductive cloth (71) and a second conductive cloth (72). The first conductive cloth (71) has a first metal while the second conductive cloth (72) has a second metal different from the first metal. The first conductive cloth (71) and the second conductive cloth (72) have a thickness. A side surface of the first conductive cloth (71) is in contact with a side surface of the second conductive cloth (72), and the first conductive cloth (71) electrically connects to the second conductive cloth (72), to form two junction portions (JN1, JN2). When a negative end and a positive end of a direct current power (V<sub>DC</sub>) electrically connects respectively with a top surface and a bottom surface of the first conductive cloth (71), the two junction portions (JN1, JN2) form a cooling end and a heating end, respectively.",,A41D13/0053;;H10N10/854;;H10N10/17;;A41D1/002;;A41D13/0051;;A41D13/0053;;A41D2400/12;;B32B5/024;;B32B5/26;;B32B2250/20;;B32B2262/103;;B32B2307/202;;B32B2307/30;;B32B2437/00;;D02G3/38;;D02G3/441;;D10B2101/20;;D10B2401/16;;D10B2501/04;;D10B2501/043;;H10N10/854;;A41D13/005;;H10N10/00;;H10N10/17,metalTextiles
135-317-755-085-673,"Gewebtes flexibles Heizgewebe und Verfahren zur Herstellung eines solchen Heizgewebes Die Erfindung betrifft ein gewebtes flexibles Heizgewebe mit Kettfäden und Schussfäden, sowie einer elektrischen Schaltung, die eingerichtet ist, bei Bestromung eine Heizfunktion auszuführen, wobei mindestens ein elektrisch leitfähiger Faden in einem Element aus den Kettfäden und den Schussfäden enthalten ist, wobei zumindest eine Oberfläche des Heizgewebes mit einer elektrisch leitfähigen Leiterbahnstruktur derart bedruckt ist, dass der mindestens eine elektrisch leitfähige Faden mit der Leiterbahnstruktur so in Kontakt steht, dass der elektrisch leitfähige Faden zusammen mit der Leiterbahnstruktur die elektrische Schaltung zumindest teilweise bildet.Weiterhin bezieht sich die Erfindung auf ein entsprechendes Herstellungsverfahren zum Herstellen eines solchen gewebten flexiblen Heizgewebes.",,H05B3/34;;D03D15/67;;D03D15/533;;D03D15/25;;D03D1/0082;;D10B2101/20;;D10B2401/16;;D10B2505/12;;B60N2/5685;;H05B3/34;;B60H1/00;;B60N2/56;;D03D15/533;;D03D15/67,metalTextiles
051-005-543-570-863,"Metallic flat clothing Flat clothing is illustrated utilizing metallic wire segments affixed to an elongated base strip, within a channel therein extending the length of the strip, by an adhesive which is carried within vertical passageways or reservoirs extending entirely across vertical side surfaces of the shoulders of said segments affixing the segments to each other and to the base strip.",,D01G15/88;;D01G15/92;;D01G15/88;;D01G15/92;;D01G15/24;;D01G15/88;;D01G15/92,metalTextiles
131-731-665-952-997,"Textile surface and textile material for absorbing electromagnetic waves, and protective device comprising a textile surface or textile material The invention relates to a textile surface for at least partially absorbing electromagnetic waves. The textile surface comprises textile elements, such as threads or fibers, of at least first and second types. The textile elements of the first and second types have electrical-conduction properties. Each textile element of the first type comprises a synthetic-material core coated with a first metal. The textile elements of the second type are made of a second metal. The invention also relates to a textile material comprising at least two textile surfaces, and to a protective device comprising a textile surface or a textile material.",,H01Q1/245;;H01Q1/526;;H05K9/009;;Y10T428/249921;;Y10T442/339;;H04M1/0202;;H01Q1/245;;H01Q1/526;;H05K9/009;;Y10T428/249921;;Y10T442/339;;H04B1/08;;B29D22/00;;B29D23/00;;B32B1/08;;B32B3/06;;B32B5/26;;B32B9/00;;B32B15/14;;B32B27/32;;B60R21/16;;D03D15/00;;H01B7/29;;H01B11/06;;H01Q1/24;;H01Q1/52;;H01Q17/00;;H04M1/00;;H04M1/02;;H05K9/00,metalTextiles
149-860-845-364-185,"Textile product comprising metal cords and non-metallic fibers, and a semifinished sheet comprising such textile product A textile product as subject of the invention comprises at least one layer of non-metallic fibers and metal cords. The textile fabric is characterized in that the metal cords are bond to this layer of non-metallic fibers by means of stitches.",,B29C70/885;;B29B15/122;;B29C70/023;;B29C70/202;;B29C70/22;;B29C70/24;;B29C70/504;;B29C70/506;;B29K2105/0836;;B29K2305/12;;B32B5/26;;D04B21/165;;D04H1/4234;;D04H1/4374;;D04H1/52;;D10B2403/02412;;D10B2505/02;;Y10T428/24033;;Y10T442/30;;Y10T442/3049;;Y10T442/40;;Y10T442/475;;Y10T442/60;;Y10T442/643;;B29C70/885;;B29B15/122;;B29C70/023;;B29C70/202;;B29C70/22;;B29C70/24;;B29C70/504;;B29C70/506;;B29K2105/0836;;B29K2305/12;;B32B5/26;;D04B21/165;;D04H1/4234;;D04H1/4374;;D04H1/52;;D10B2403/02412;;D10B2505/02;;Y10T428/24033;;Y10T442/30;;Y10T442/3049;;Y10T442/40;;Y10T442/475;;Y10T442/60;;Y10T442/643;;B32B3/06;;B29B15/10;;B29C70/02;;B29C70/20;;B29C70/22;;B29C70/24;;B29C70/46;;B29C70/50;;B29C70/88;;B32B15/14;;D03D15/00;;D04B1/00;;D04H1/00;;D04H1/74,metalTextiles
162-302-922-854-159,"TEXTILE WIRES WITH ELASTICITY A conductive wire for weaving having elasticity according to the present invention include a stretchable and elastic core thread; an external thread that is wound in one direction in an outer circumferential longitudinal direction of the core thread; and at least one strand of conductive thread that is wound in an outer circumferential surface longitudinal direction of the cored thread in a direction facing the external thread. The external thread and the conductive thread are wound at an external circumference of the core thread to cross each other in S and Z directions and each end portion is whipped with the cord thread so that elasticity, stretch, and electrical connection are allowed at the same time. According to the present invention, the external thread and the conductive thread are wound and whipped (knotting for preventing end portion release) to cross each other at the outer circumference from the core thread having elasticity, and thus textile weaving into elastic and conductive clothes is allowed and production into a wire is allowed. Also, the present invention can be woven into a fabric for winter clothes requiring elasticity and can be produced into a wire (for example, earphone wire) requiring elasticity while preventing a short circuit caused by tension. Also, the present invention can be woven into a fabric for clothes requiring a metal effect as well as elasticity and heat generation. Accordingly, the present invention can improve a product value of the woven textile and satisfy various consumer groups.",,D02G3/441;;D02G3/04;;D02G3/12;;D02G3/32;;D02G3/38;;D10B2101/20;;D10B2401/061;;D10B2401/16;;D10B2501/00;;D02G3/32;;D02G3/12;;D02G3/26;;D02G3/38,metalTextiles
188-027-207-364-089,"Composite yarn, intermediate fabric product and method of producing a metallic fabric A method for forming a metallic fabric includes forming a composite yarn having a metallic wire core, and a cover yarn including a fluid-soluble strand such as co-nylon or polylactic acid. The composite yarn can be knitted into an intermediate fabric product. The soluble element is dissolved to leave a use fabric suitable for other processing, such as coating with materials such as latex. The non-fluid-soluble strand may be either a single strand or multi-filaments of steel wire.",,D02G3/328;;D02G3/12;;D02G3/406;;D04B1/14;;D04B1/28;;D06N3/0009;;D10B2401/024;;D10B2401/063;;Y10S428/911;;Y10T428/24843;;Y10T428/2915;;Y10T428/2925;;Y10T428/2936;;Y10T428/294;;Y10T442/313;;Y10T442/339;;Y10T442/438;;Y10T442/444;;Y10T442/475;;Y10T442/655;;D02G3/328;;D02G3/12;;D02G3/406;;D04B1/14;;D04B1/28;;D06N3/0009;;D10B2401/024;;D10B2401/063;;Y10S428/911;;Y10T428/24843;;Y10T428/2915;;Y10T428/2925;;Y10T428/2936;;Y10T428/294;;Y10T442/313;;Y10T442/339;;Y10T442/438;;Y10T442/444;;Y10T442/475;;Y10T442/655;;D06M10/00;;D02G3/12;;D02G3/40;;D04B1/14,metalTextiles
186-994-113-748-883,"METHOD FOR PRODUCING METALLISED TEXTILE SURFACES USING ELECTRICITY-GENERATING OR ELECTRICITY-CONSUMING ELEMENTS Processes for producing a metalized textile surface for one or more articles needing or generating electric current. The process comprises (A) applying a formulation comprising at least one metal powder (a) as a component to a textile surface in a patterned or uniform manner; (B) fixing the one or more articles needing or generating electric current in at least two locations of the textile surface where the formulation was applied in step (A); and (C) depositing a further metal on the textile surface. The formulation may comprise a metal powder, a binder, an emulsifier and, if appropriate, a rheology modifier.",,D06M11/83;;D06M11/74;;D06M13/52;;D06M15/233;;D06M15/263;;D06M15/285;;D06M15/564;;D06M23/08;;D06M23/16;;H05B3/342;;H05B2203/013;;H05B2203/017;;H05B2203/026;;H05B2203/029;;H05B2203/036;;H05B2214/04;;Y10T156/10;;Y10T428/249921;;D06M11/83;;D06M11/74;;D06M13/52;;D06M15/233;;D06M15/263;;D06M15/285;;D06M15/564;;D06M23/08;;D06M23/16;;H05B3/342;;H05B2203/013;;H05B2203/017;;H05B2203/026;;H05B2203/029;;H05B2203/036;;H05B2214/04;;Y10T156/10;;Y10T428/249921;;H05B1/00;;B32B15/14;;B32B37/14;;B32B38/00,metalTextiles
055-495-299-010-396,Method for producing metallised textile surfaces using electricity-generating or electricity-consuming elements The present invention relates to a process for producing a metallized textile surface having one or more articles needing or generating electric current. A formulation having at least one metal powder is applied as a component atop a textile surface patternedly or uniformly. At least one article needing or generating electric current is fixed in at least two locations where formulation was applied. A further metal is deposited on the textile surface.,,D06M11/83;;D06M11/74;;D06M13/52;;D06M15/233;;D06M15/263;;D06M15/285;;D06M15/564;;D06M23/08;;D06M23/16;;H05B3/342;;H05B2203/013;;H05B2203/017;;H05B2203/026;;H05B2203/029;;H05B2203/036;;H05B2214/04;;Y10T156/10;;Y10T428/249921;;D06M11/83;;D06M11/74;;D06M13/52;;D06M15/233;;D06M15/263;;D06M15/285;;D06M15/564;;D06M23/08;;D06M23/16;;H05B3/342;;H05B2203/013;;H05B2203/017;;H05B2203/026;;H05B2203/029;;H05B2203/036;;H05B2214/04;;Y10T156/10;;Y10T428/249921;;D06M11/74;;H05B3/34,metalTextiles
129-047-415-652-956,"Solid-wood metallic fabric composite soundboard The invention provides a solid-wood metallic fabric composite soundboard which belongs to an instrument soundboard. The soundboard comprises an upper surface plate, a lower surface plate and a core plate clamped between the upper surface plate and the lower surface plate; and the soundboard further comprises an upper metallic fabric clamped between the upper surface plate and the core plate and a lower metallic fabric clamped between the lower surface plate and the core plate. The composite soundboard not only improves the vibration spreading speed in across grain direction of wood, improves the vibration uniformity of the whole soundboard, but also has better vibrating timbre and vibrating sensitivity in comparison with the carbon fiber soundboard.",,;;B27D1/00;;B32B15/02;;B32B15/10;;G10C3/00,metalTextiles
