Lens ID,Combined,Keyphrases,Classifications,Category
032-425-273-174-634,"WIRELESS CHARGING DEVICE A wireless charging device according to various embodiments of the present disclosure comprises: a wireless charging device body; and a wireless power transmitting device disposed on the wireless charging device body so as to face a wireless power receiving device provided on an external electronic device. The wireless power transmitting device comprises at least one transmitting coil and a transmitting magnetic body configured to surround the at least one transmitting coil and to face a receiving magnetic body provided on the wireless power receiving device. The inner peripheral surface of the wireless power transmitting device faces the inner surface of the wireless charging device body. When the wireless charging device body and the external electronic device are coupled, the outer peripheral surface of the wireless power receiving device and the inner peripheral surface of the wireless power transmitting device face each other. The transmitting magnetic body is formed in a ring structure, at least a part of which is open. One surface of the open ring structure of the transmitting magnetic body is disposed on at least a part of the inner surface of the wireless charging device body. One surface of the ring structure of the transmitting magnetic body faces the receiving magnetic body. When an electric current is applied to the transmitting coil, an electromagnetic field for inducing electric power in the receiving coil may be generated in the transmitting magnetic body.",,H01F38/14;;H02J50/005;;H02J7/0044;;H04B5/26;;H04B5/79;;H02J50/005;;H02J50/10;;H02J2310/22;;H04B5/26;;H04B5/79;;H02J50/80;;H02J50/10;;H02J50/005;;H02J2310/22;;H02J50/402;;H01F38/14;;H02J7/0044;;H04B5/26;;H04B5/79;;H02J7/02;;H01F38/14,antiSeed
053-616-277-632-747,"BIOCOMPATIBLE COMPOSITE AND ITS USE The present invention relates to a composite material comprising biocompatible and bioresorbable glass, a biocompatible and bioresorbable matrix polymer and a coupling agent capable of forming covalent bonds. The composite is characterized in that it further comprises a compatibilizer, wherein at least 10 % of the structural units of the compatibilizer are identical to the structural units of the matrix polymer, and the molecular weight of the compatibilizer is less than 30000 g/mol. The invention also relates to the use of this composite, to a medical device comprising said composite and to a method for preparing the composite.",,A61L29/126;;A61L27/446;;A61L27/58;;A61L31/128;;A61L31/148;;A61P19/00;;A61L27/40;;A61L27/42;;A61L27/446;;A61L27/48;;A61L29/126;;A61L31/128;;A61L29/126;;A61L27/446;;A61L31/128;;A61L27/44;;A61L29/12;;A61L31/12,antiSeed
065-778-243-486-97X,"LIGHT-EMITTING DIODES WITH BUFFER LAYERS A semiconductor wafer includes a substrate (1), a buffer layer (2) deposited on the substrate (1), and an epitaxial layer (4) above the buffer layer (2). The buffer layer (2) includes a plurality of semiconductor material layers (22) and a plurality of oxygen-doped material layers (21). The semiconductor material layers (22) and the oxygen-doped material layers (21) are deposited in an alternating arrangement on top of each other. Oxygen concentrations of the oxygen-doped material layers (21) gradually decrease along a direction from the substrate (1) to the epitaxial layer (4).",,H01L33/12;;H01L21/02414;;H01L21/0254;;H01L21/02631;;H01L33/0066;;H01L33/0075;;H01L33/12;;H01L21/0242;;H01L21/02458;;H01L21/02507;;H01L21/0254;;H01L21/02631;;H01L33/12;;H01L21/0242;;H01L21/02458;;H01L21/02507;;H01L21/0254;;H01L21/02631;;H01L33/007;;H01L33/32;;H01L33/12;;H01L21/203;;H01L33/00,antiSeed
076-923-808-486-721,"A METHOD AND APPARATUS A method comprises receiving control information for controlling power of a plurality of different signals to be transmitted by a user equipment, the power of each of plurality of signals being individually controllable, said control information for said plurality of different signals being provided in one downlink control information format 3/3A.",,H04W52/146;;H04W52/08;;H04W52/42;;H04W52/14,antiSeed
080-612-944-485-746,"GLASS-BASED COPPER-MIRRORS A method of producing a copper-based mirror for use in furnishings and decoration comprises a transparent vitreous substrate and a reflective copper layer, characterised in that the substrate is treated with an aqueous solution of stannous chloride prior to the so-treated substrate being covered by a reflective copper layer, and the reflective copper layer is applied by a vacuum deposition to a thickness of at least 40 nm.",,C03C17/3607;;C03C17/36;;C03C17/3618;;C03C17/3649;;C03C17/3663;;C03C17/38;;C23C14/02;;C23C14/18;;C03C17/36;;C03C17/38;;C23C14/02;;C23C14/18,antiSeed
188-533-389-590-715,"A METHOD FOR PRODUCING A MULTILAYER STRUCTURE Provided is method for producing a multilayer structure, one method comprising the steps of: providing a suspension comprising first particles and second particles, wherein the first and second particles have opposite charges; introducing an electrode and a counterelectrode into the suspension; applying a current to said electrode and counterelectrode, whereby at least one layer comprising said first particles is deposited on said electrode and at least one layer comprising said second particles is deposited on the counterelectrode; and changing the direction of the current applied to said electrode and said counterelectrode, whereby at least one layer comprising said second particles is deposited on the electrode and at least one layer comprising said first particles is deposited on the counterelectrode. In another embodiment, there is provided a method for producing a multilayer structure, comprising the steps of: providing a suspension comprising first particles and particles having magnetic properties, wherein the first particles are charged; introducing an electrode having electromagnetic properties and a counterelectrode into the suspension; applying current to said electromagnetic electrode and counterelectrode, whereby at least one layer comprising said first particles is deposited on said electrode; and applying an electromagnetic field to said electrode, whereby at least one layer comprising said particles having magnetic properties is deposited on said electrode. The present invention also provides multilayer structures obtainable by said processes.",,C25D15/00;;B01D53/326;;B01D2257/404;;B01D2257/702;;C23C24/08;;C23C26/00;;C25D13/02;;C25D13/18;;C25D13/22;;H10N30/053;;C25D13/02;;B22F7/00;;C23C24/08;;C25D13/18;;C25D13/22;;C25D15/00,antiSeed
002-841-000-771-040,"WIRELESS CHARGING DEVICE A wireless charging device according to various embodiments of the present disclosure comprises: a wireless charging device body; and a wireless power transmitting device disposed on the wireless charging device body so as to face a wireless power receiving device provided on an external electronic device. The wireless power transmitting device comprises at least one transmitting coil and a transmitting magnetic body configured to surround the at least one transmitting coil and to face a receiving magnetic body provided on the wireless power receiving device. The inner peripheral surface of the wireless power transmitting device faces the inner surface of the wireless charging device body. When the wireless charging device body and the external electronic device are coupled, the outer peripheral surface of the wireless power receiving device and the inner peripheral surface of the wireless power transmitting device face each other. The transmitting magnetic body is formed in a ring structure, at least a part of which is open. One surface of the open ring structure of the transmitting magnetic body is disposed on at least a part of the inner surface of the wireless charging device body. One surface of the ring structure of the transmitting magnetic body faces the receiving magnetic body. When an electric current is applied to the transmitting coil, an electromagnetic field for inducing electric power in the receiving coil may be generated in the transmitting magnetic body.",,H01F38/14;;H02J50/005;;H02J7/0044;;H04B5/26;;H04B5/79;;H02J50/005;;H02J50/10;;H02J2310/22;;H04B5/26;;H04B5/79;;H02J50/80;;H02J50/10;;H02J50/005;;H02J2310/22;;H02J50/402;;H01F38/14;;H02J7/0044;;H04B5/26;;H04B5/79;;H02J50/00;;H01F38/14;;H02J7/00;;H02J50/10;;H02J50/40;;H04B5/00,antiSeed
069-427-441-683-991,"Freeform surface optical telescope imaging system A freeform surface optical telescope imaging system is provided. The freeform surface optical telescope imaging system comprises a primary mirror, a secondary mirror, a compensating mirror, and a spherical mirror. The primary mirror, the secondary mirror, the compensating mirror, and the spherical mirror are spaced from each other. A surface shape of each of the primary mirror and the secondary mirror is a quadric surface. The primary mirror is used as an aperture stop. A surface shape of the compensating mirror is a freeform surface. A surface shape of the spherical mirror is a spherical surface. A light emitted from a light source would be reflected by the primary mirror, the secondary mirror, the compensating mirror, and the spherical mirror to form an image on an image plane.",,G02B17/0652;;G02B17/0663;;G02B27/0012;;G02B17/0663;;G02B23/02;;Y02A90/10;;G02B23/02;;G02B5/10;;G02B23/16;;G02B23/02;;G02B5/10;;G02B23/16,antiSeed
105-200-119-497-75X,"REFRESH AND ACCESS MODES FOR MEMORY The present disclosure includes apparatuses and methods related to copying data in a memory system with an artificial intelligence (AI) mode. An apparatus can receive a command indicating that the apparatus operate in an artificial intelligence (AI) mode, a command to perform AI operations using an AI accelerator based on a status of a number of registers, and a command to copy data between memory devices that are performing AI operations. The memory system can copy neural network data, activation function data, bias data, input data, and/or output data from a first memory device to a second memory device, such that that the first memory device can use the neural network data, activation function data, bias data, input data, and/or output data in a first AI operation and the second memory device can use the neural network data, activation function data, bias data, input data, and/or output data in a second AI operation.",,G11C7/22;;G11C2207/2236;;G11C11/54;;G11C7/1006;;G11C7/1048;;G06N3/063;;G06N3/08;;G06N3/048;;G06N3/063;;G06F11/1448;;G06F12/0246;;G06N3/08;;G11C11/409;;G11C11/54;;G11C7/1006;;G11C7/1048;;G11C7/22;;G11C2207/2236;;G06N3/048;;G06F18/214;;G11C11/409;;G06F12/0246;;G06F11/1448;;G06N3/08;;G06F18/214;;G11C7/22;;G11C7/22;;G06F11/14;;G06F12/02;;G06F18/214;;G06N3/08;;G11C11/409,antiSeed
150-625-052-742-911,"FREEFORM SURFACE OPTICAL TELESCOPE IMAGING SYSTEM A freeform surface optical telescope imaging system is provided. The freeform surface optical telescope imaging system comprises a primary mirror, a secondary mirror, a compensating minor, and a spherical mirror. The primary minor, the secondary minor, the compensating minor, and the spherical mirror are spaced from each other. A surface shape of each of the primary mirror and the secondary mirror is a quadric surface. The primary mirror is used as an aperture stop. A surface shape of the compensating mirror is a freeform surface. A surface shape of the spherical mirror is a spherical surface. A light emitted from a light source would be reflected by the primary mirror, the secondary minor, the compensating mirror, and the spherical mirror to form an image on an image plane.",,G02B17/0652;;G02B17/0663;;G02B27/0012;;G02B17/0663;;G02B23/02;;Y02A90/10;;G02B23/02;;G02B5/10;;G02B23/16;;G02B23/02;;G02B5/10;;G02B23/16,antiSeed
067-599-294-034-569,"IMPROVED LATERAL EXCITATION OF PURE SHEAR MODES A mechanical planar structure that comprises a substrate that further comprises an effective thickness inactive piezoelectric (ETIP) material, a plurality of coplanar electrodes coupled to said ETDP, said electrodes being separated by at least one gap, said electrodes being excitable by an alternating electric potential, wherein when said electrodes are coupled to said potential, said ETIP supports lateral field excitation (LiFE) of a thickness shear mode. Also contemplated is a mechanical planar structure supporting circularly polarised shear modes that comprises a substrate that further comprises quadrature symmetry piezoelectric (QSP) material, a plurality of coplanar circularly polarised electrodes (CCPEs) coupled to said substrate, and being separated by at least one gap there between, where said electrodes are excitable by an alternating electric potential, wherein when said electrodes are coupled to said potential, said substrate supports circularly polarised lateral field excitation (CP-LFE) or a shear mode resonance.",,H03H9/177;;H03H9/177;;H10N30/85;;H10N30/00;;H10N30/80;;H10N30/87,antiSeed
