Lens ID,Combined,Keyphrases,Classifications,Category
184-285-178-701-862,"Basalt fiber suspended ceiling The utility model provides a basalt fiber suspended ceiling. The basalt fiber suspended ceiling comprises a suspended ceiling body composed of a plurality of basalt fiber suspended ceiling buckle plates which can be buckled with one another, and a decorative covering edge composed of a plurality of first basalt fiber suspended ceiling decorative plates and a plurality of second basalt fiber suspended ceiling decorative plates which are combined with one another surrounds the outer portion of the suspended ceiling body. An adjusting gap is reserved between the first basalt fiber suspended ceiling decoration plate and the second basalt fiber suspended ceiling decoration plate, an adjusting opening is formed in the side, located on the second basalt fiber suspended ceiling decoration plate, of the first basalt fiber suspended ceiling decoration plate, and a connecting guide sleeve is fixedly installed in the adjusting opening. A connecting plate is installed on the connecting guide sleeve in a sliding mode, and one side of the connecting plate is fixedly connected with the second basalt fiber ceiling decorative plate. The basalt fiber suspended ceiling provided by the utility model has the advantages that the operation is simpler during decoration, and the decorated basalt fiber suspended ceiling is more attractive.",,;;E04B9/06;;E04B1/41;;E04B1/61;;E04B1/66;;E04B9/18;;E04B9/22;;E04F13/076;;E04F13/23,mineralTextiles
188-975-983-257-294,"GLASS FIBER FOR GLASS-FIBER REINFORCED RESIN AND GLASS- FIBER REINFORCED RESIN USING THE SAME PROBLEM TO BE SOLVED: To produce a glass fiber for glass-fiber reinforced resins having excellent reinforcing effect on the glass-fiber reinforced resins even though AR glass fiber having excellent acid resistance or C glass fiber is used, and the glass-fiber reinforced resin using the glass fiber as a reinforcing material. SOLUTION: The glass fiber for the glass-fiber reinforced resins according to this invention is used as the reinforcing material for the glass-fiber reinforced resins each containing 30 mass % or more of a matrix resin, and contains 6 mass % ore more of an alkali metal oxide, wherein the glass fiber is coated with greige goods containing ammonium sulfate.",,C03C13/00;;C03C3/078;;C03C3/083;;C03C3/085;;C03C3/087;;C03C3/091;;C03C25/42;;B29B15/10;;C03C13/00;;C03C25/10;;C03C25/42;;C08J5/08;;C08K9/02;;C08L101/00;;D06M11/00;;D06M11/55;;D06M13/513;;D06M101/00,mineralTextiles
192-930-527-905-169,"Fibreglass yarn warping-free outlet frame The utility model relates to a glass fiber yarn warping-free outlet frame, which belongs to the technical field of textile machines. The utility model is provided with a rectangular frame body. At least one conducting wire roller, a wire clamping device, and a spindle shaft are respectively arranged on the frame body. The utility model solves the problem that glass fiber yarn can be directly arranged on a mesh belt of a braider without edges without sorting a diameter of a diameter beating shaft.",,;;D04C3/00,mineralTextiles
193-958-852-796-702,A FIBREGLASS TOILET PAN A fibreglass toilet pan manufactured; the pan comprising at least two moulded components of plastics material; wherein said pan is manufactured from at least one layer of plastics material.,,E03D11/02;;E03D1/01,mineralTextiles
109-232-662-311-621,"GLASS FIBER MANUFACTURING APPARATUS, GLASS FIBER MANUFACTURING METHOD, AND GLASS FIBER <P>PROBLEM TO BE SOLVED: To provide a glass fiber manufacturing apparatus which remarkably improves the manufacturing efficiency of glass fiber by removing bubbles during glass melting, to provide a glass fiber manufacturing method capable of obtaining the homogeneous glass fiber by using the apparatus, and to provide the glass fiber of a high grade obtained by the method. <P>SOLUTION: In the glass fiber manufacturing apparatus 10, a heat resistant nozzle 13 is provided on a base 12 of a heat resistant container 11, and spins the glass fiber F by continuously drawing out molten glass G from the heat resistant nozzle 1. A pressure resistant gas introducing tube 20 for introducing helium R or neon into an upper space of the molten glass G stagnating in the heat resistant nozzle 1 is installed. The method for manufacturing the glass fiber comprises introducing the helium or the neon into the heat resistant container 11, maintaining and adjusting the internal pressure of the container, continuously drawing out the molten glass G from the heat resistant nozzle 13 to spin the glass fiber F. The glass fiber F is manufactured by the glass fiber manufacturing method and has a fiber diameter of >3 μm and <9 μm. <P>COPYRIGHT: (C)2009,JPO&INPIT",,;;C03B37/02,mineralTextiles
009-635-934-066-545,"Glass-fiber membrane and glass-fiber vacuum bag The invention discloses a glass-fiber membrane and a glass-fiber vacuum bag. According to the technical scheme, the glass-fiber membrane is characterized by comprising a glass-fiber cloth layer, a flame-retardant adhesive layer, a PET layer, a first adhesive layer, an aluminum-foil layer, a second adhesive layer, a PA layer, a third adhesive layer and an SPE layer which are sequentially connected from bottom to top. The glass-fiber membrane is prepared into the corresponding glass-fiber vacuum bag through a corresponding process, the prepared glass-fiber vacuum bag is good in sealing strength, compression strength and puncture resistance, and the sealing structural strength and usability of the glass-fiber vacuum bag are improved.",,B32B17/02;;B32B7/12;;B32B15/088;;B32B15/09;;B32B15/20;;B32B17/10;;B32B27/34;;B32B27/36;;B32B2307/752;;B65B31/06;;B65D33/16;;B65D65/40;;B65D81/2023;;B65D81/2038;;B65D2565/381;;B32B17/02;;B32B7/12;;B32B15/088;;B32B15/09;;B32B15/20;;B32B17/10;;B32B27/34;;B32B27/36;;B65B31/06;;B65D33/16;;B65D65/40;;B65D81/20,mineralTextiles
026-813-735-225-836,"Basalt fiber drawing device The utility model discloses a basalt fiber drawing device. Wherein the sliding platform is arranged on the base in a sliding mode, the basalt fiber outlets are formed in the upper portion of the sliding platform, the multiple sections of rotating cylinders are rotationally arranged on the sliding platform and used for winding basalt fibers, the rotating cylinders are coaxial and are in transmission connection, and the number of the rotating cylinders is the same as that of the basalt fiber outlets. The basalt fiber drawing device has the advantages that basalt fibers at a plurality of basalt fiber outlets can be drawn at the same time, the drawing efficiency can be effectively improved, and the sliding platform can drive the rotating cylinder to move back and forth, so that basalt fibers are evenly wound on the rotating cylinder.",,;;C03B37/00,mineralTextiles
030-662-387-098-883,"Water area rescue protective clothing fabric and protective clothing The invention provides a water area rescue protective clothing fabric which is composed of a waterproof fabric layer, a base cloth cover layer and a heat preservation layer; the waterproof fabric layer is a nylon fiber and graphene fiber textile fabric, and nylon fibers and graphene fibers are of a skin-core structure; the base cloth cover layer comprises an upper-layer structure and a lower-layer structure, yarns of the upper-layer structure comprise the following components in percentage by weight: 30-40% of polyester, 10-25% of aramid fiber, 15-20% of acrylic fiber, 5-10% of cotton fiber and 15-20% of glass viscose fiber, and yarns of the lower-layer structure comprise the following components in percentage by weight: 50-60% of aramid fiber, 2-8% of chinlon, 8-10% of polyvinyl chloride fiber, 15-25% of asbestos fiber and 5-15% of silk fiber; and the heat preservation layer is made of aramid fibers and colored cotton fibers through mixed spinning and weaving, the content of the colored cotton is 30-80 wt%, and the balance is the aramid fibers; and a titanium alloy material layer is also coated between the base cloth cover layer and the thermal insulation layer. The invention further provides the water area rescue protective clothing which is high in water seepage resistance and water pressure resistance, and the heat preservation performance of the water area rescue protection suit meets set indexes.",,B32B5/02;;A41D1/06;;A41D13/01;;A41D13/012;;A41D27/00;;A41D27/10;;A41D27/12;;A41D27/18;;A41D31/02;;A41D31/065;;A41D31/10;;A41D2600/20;;B32B5/08;;B32B5/26;;B32B9/00;;B32B9/047;;B32B25/00;;B32B25/10;;B32B27/12;;B32B27/28;;B32B2262/0261;;B32B2262/0269;;B32B2262/0276;;B32B2262/062;;B32B2262/106;;B32B2307/7265;;B32B2437/00;;B32B2571/00;;B32B27/34,mineralTextiles
038-680-993-333-564,"GLASS TEXTILE COATED WITH PARTIALLY SOLUBLE DEXTRIN-CONTAINING COATING The invention is drawn to a method of coating a glass fiber textile comprising the following steps: - Preparing an aqueous coating composition comprising (a) 5 to 95 % by weight, with respect to the total weight of (a) and (b), of a synthetic polymer or oligomer dissolved or dispersed in the aqueous coating composition, and (b) 5 to 95 % by weight, with respect to the total weight of (a) and (b), of a dextrin exhibiting a weight-average molecular weight ranging from 250 000 to 2 000 000 Da and a solubility, measured according to a test A, ranging from 50 to 85 %, - Applying said aqueous coating composition to a glass fiber textile, thereby obtaining a wet-coated glass fiber textile, - Submitting the wet-coated glass fiber textile to a step of drying and/or curing thereby obtaining a glass fiber textile coated with a water- insoluble polymer coating.",,C03C25/321;;C09D103/02;;D04H1/4218;;D04H1/587;;C03C25/321;;C09D5/022;;C09D103/02;;D06N3/0022;;D06N3/0061;;D06N3/06;;C03C25/321;;C08L3/02;;D04H1/4218,mineralTextiles
052-107-384-542-470,"Forming size for textile glass fibers A sizing composition for textile glass fibers comprising a starch, a textile softener, a lubricant and 100 to 150 percent by weight of combined nonionic wetting agents based upon the weight of said lubricant. The glass fibers sized in accordance with this sizing composition has found utility in forming untwisted yarns which are to be subsequently used for the weft of a textile glass fabric.",,C03C25/321;;C03C25/321;;C03C25/32,mineralTextiles
052-559-562-013-06X,"Asbestos fiber compressor The invention discloses an asbestos fiber compressor. The asbestos fiber compressor comprises a feeding weighing mechanism and a compressing mechanism; and the feeding weighing mechanism comprises a dust removal box (1), a belt conveyor (2), a pair of baffles (3), a support frame (4) and a weighing box (5), wherein the dust removal box (1) is fixedly arranged on the support frame (4), a dust removal opening A (6) is formed in the top of the dust removal box (1), the belt conveyor (2) is horizontally arranged on the support frame (4), the discharge end the belt conveyor (2) is positioned in thedust removal box (1), the pair of baffles (3) are fixedly arranged on the support frame (4) through a group of J-shaped support arms (9) and are positioned on the two sides of the top of the belt conveyor (2) correspondingly, and a rotating valve A (10) is installed on the support frame (4). The asbestos fiber compressor has the advantages that asbestos fibers can be compressed into fiber blocksat one time, so that the compression efficiency and the percent of pass are greatly improved, and meanwhile, influence from asbestos fiber dust on human health is effectively reduced.",,;;B30B9/30;;B08B15/04,mineralTextiles
092-918-003-737-259,"Basalt fiber geogrid The utility model relates to a basalt fiber geogrid which comprises a warp lacing wire set and a weft lacing wire set which are arranged in a crossed mode, and the warp lacing wire set comprises at least two warp lacing wires which are arranged in parallel and composed of at least one strand of basalt fiber bundles. The basalt fiber geogrid comprises a warp lacing wire set and a weft lacing wire set, the warp lacing wire set comprises at least two parallel weft lacing wires composed of at least one basalt fiber bundle, and the warp lacing wire set and the weft lacing wire set intersect to form a plurality of intersection nodes. The strip-shaped braided fabric is fixed to the corresponding tie bars in the extending direction of the corresponding tie bars, the strip-shaped braided fabric is composed of tensile sections arranged corresponding to the cross nodes and connecting sections connected between every two adjacent tensile sections, the strip-shaped braided fabric of the tensile sections is provided with grid holes, and basalt fiber bundles of the warp tie bars and basalt fiber bundles of the weft tie bars penetrate through the corresponding grid holes respectively. The basalt fiber geogrid provided by the utility model can improve the acting force at the crossed nodes of the warps and the wefts.",,;;D04C1/02;;D04C1/06;;E02D3/00,mineralTextiles
